"Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","BELONG","HOMEPOS","ESCS","treat","prop.score","weights"
475.735,1,1,2,3,4,6,6,0.9357,0.9758,0.9413,0,0.0877063117699044,1
431.542,2,1,2,3,3,6,6,-0.3381,0.5339,0.8616,0,0.0752927063216987,1
574.955,2,1,1,4,4,6,6,0.6642,1.0662,0.7679,0,0.112890439275255,1
393.829,1,1,1,3,2,6,6,-0.8144,0.5298,1.2734,0,0.143358450091964,1
466.068,1,1,2,5,4,6,6,2.5915,0.5397,0.6158,0,0.0919049093384612,1
404.355,2,1,1,3,4,4,5,0.0777,-0.0665,0.1382,0,0.0477600154176345,1
396.656,2,1,2,2,9,5,5,4.446228982,-0.8037,0.0849,0,0.0235575447091331,1
358.411,1,1,1,6,2,6,6,-0.8427,0.7791,1.365,0,0.175829213571334,1
414.159,1,1,2,4,3,6,6,-0.4725,1.3205,0.2828,0,0.0522236556822924,1
454.831,1,1,1,5,3,6,6,0.2067,1.5634,1.4879,0,0.178461818261555,1
550.773,1,1,1,2,4,2,2,0.6642,-0.209,-1.4219,0,0.020069666609943,1
476.358,1,1,2,3,3,5,5,-0.3381,1.3251,0.6813,0,0.0468611520789881,1
446.116,2,1,2,2,4,4,4,2.5915,0.6204,0.1372,0,0.0287540266337774,1
548.334,2,1.065129285,2,2,1,6,6,-1.16,0.7304,0.7478,0,0.0484714550078208,1
610.9,2,1,1,5,4,6,6,0.6642,1.6193,0.8052,0,0.117712171023671,1
490.917,1,1,2,4,4,6,6,1.1245,0.1747,0.7296,0,0.0966826817200485,1
646.176,1,1,1,5,2,6,6,-1.1247,1.2373,1.2648,0,0.12487006036121,1
496.015,1,1,2,4,4,6,6,-0.0621,1.4476,1.1147,0,0.0895030973711935,1
530.655,1,1,2,2,3,4,6,-0.3381,0.1345,0.5289,0,0.0355930174715624,1
499.643,2,1,1,6,3,6,6,-0.3381,3.0059,1.8114,0,0.133992400892191,1
644.241,2,1,2,3,3,6,6,0.0248,0.3829,0.8061,0,0.0785614922515384,1
337.717,1,1,2,2,3,4,4,0.2947,-0.6792,-0.1545,0,0.0236931677875177,1
430.271,1,1,2,4,1,6,6,-1.0286,0.7702,0.9484,0,0.0735459059126095,1
593.17,2,1,1,5,3,6,6,-0.3381,1.045,0.8635,0,0.117288162843494,1
461.158,1,1,2,4,4,6,6,0.6642,1.9705,1.3069,0,0.100200305934099,1
397.274,1,1,1,5,3,4,6,-0.3381,1.2323,1.3662,0,0.117546451998681,1
490.733,2,1,2,3,3,4,6,-0.66,0.0217,0.7354,0,0.0478366149367018,1
636.288,2,1,1,5,3,6,6,-0.5064,1.5943,1.3753,0,0.143231125805085,1
566.744,1,1,1,4,3,6,6,-0.4725,0.4959,1.2196,0,0.157665953916203,1
506.532,1,1,2,3,4,6,6,2.5915,0.8128,1.0054,0,0.0931954222851428,1
462.937,1,1,2,1,2,0,0,-0.7244,-1.7811,-2.7517,0,0.00483400940447028,1
629.125,2,1,2,3,2,5,5,0.0652,0.0264,0.39,0,0.0486101855171711,1
449.199,1,1,2,1,4,5,5,0.1516,-0.7087,-0.0248,0,0.0246202768797019,1
581.888,1,1,1,6,4,5,5,1.5043,3.185,1.7987,0,0.126187247390643,1
586.934,1,1,1,4,3,6,6,0.3346,2.1699,1.5868,0,0.157184658973474,1
601.118,1,1,1,4,3,6,6,-0.3381,2.8374,1.8321,0,0.140761955763643,1
416.339,1,1,2,3,4,6,6,0.9646,0.5411,0.1617,0,0.0533399856936424,1
454.536,2,1,2,2,3,4,4,1.0676,0.4904,0.11,0,0.0298146197627092,1
680.183,2,1,1,5,3,6,6,-0.8444,-0.1032,0.4415,0,0.0965034172920237,1
620.22,2,1,2,4,4,6,6,-0.3182,0.7698,0.9483,0,0.0870219999405693,1
429.142,1,1,1,3,3,4,4,-0.1985,1.2872,0.5682,0,0.0523046762555766,1
434.431,1,1,2,3,4,6,6,0.6642,1.0443,1.3178,0,0.123246515771731,1
444.517,1,1,1,4,4,6,6,0.5423,1.9065,1.5107,0,0.163046027224449,1
572.44,1,1,1,5,3,6,6,-0.3381,0.8008,1.1663,0,0.154013274768616,1
439.085,1,0.840904625,0.830571591,5,2,6,6,-1.072,1.7853,1.4661,0,0.181439616056697,1
521.522,2,1,2,5,4,6,6,0.3171,1.2446,1.2674,0,0.12259063679462,1
732.759,2,1,1,5,1,6,6,-1.5982,0.938,1.1341,0,0.10526632692733,1
482.761,2,1,1,3,3,5,5,0.5643,1.2225,0.5816,0,0.0712025361797456,1
444.903,1,1,1,4,4,6,6,0.4906,0.9888,1.2974,0,0.172950521258084,1
494.041,1,0.87631005,1.259452724,2.586900497,2.723083055,5.448109264,6.514215983,-0.972379337,0.906639866,1.801458942,0,0.203659770913641,1
390.822,2,1,1,2,3,6,6,-0.1491,1.0919,1.0667,0,0.104972847279872,1
585.224,2,1,1,3,4,6,6,1.398,0.7464,1.0637,0,0.143591864922355,1
509.14,2,1,1,1,4,2,4,2.0046,-0.7805,-0.543,0,0.015009578506159,1
494.416,2,1,1,4,3,6,6,-0.4725,1.3254,1.4608,0,0.159593219124652,1
428.49,1,2,2,2,3,4,4,-0.5064,-0.4664,-0.0556,0,0.013526637759619,1
405.93,2,1,1,2,4,4,4,2.5915,1.9214,0.8012,0,0.0536873908073966,1
558.968,2,1,1,4,4,6,6,0.7934,2.5947,1.2921,0,0.114506582362507,1
417.003,2,1,2,5,7,6,6,3.584906528,2.0483,1.6868,0,0.120818638633273,1
474.948,2,1,1,4,3,6,6,0.4638,0.7609,1.0483,0,0.145605414174003,1
623.618,1,1,1,4,2,6,6,-1.0536,1.3126,1.4164,0,0.134249759764482,1
488.975,2,1,2,5,2,6,6,-0.8616,-0.2693,0.8144,0,0.0946523735779428,1
348.166,2,1,2,1,7,6,6,3.666536441,-0.0618,0.2087,0,0.0309574584370188,1
482.114,2,1,1,6,3,6,6,-0.3381,3.4053,2.0615,0,0.13752351349572,1
497.675,2,1,2,1.584806494,3,4,4,-0.3489,0.371,-0.3058,0,0.0181368523998974,1
648.382,2,1,1,5,3,6,6,0.0248,1.31,1.1881,0,0.14692617117128,1
441.812,1,1,1,4,3,6,6,-0.3381,-0.1045,0.2964,0,0.0839917089387246,1
480.799,2,1,1,3,3,4,6,0.0018,0.6356,0.7543,0,0.0692993301417625,1
547.274,2,1,1,4,4,5,6,0.6642,1.5548,1.4021,0,0.14136330426709,1
476.023,1,1,1,5,3,6,6,0.0575,1.4436,1.2786,0,0.152751647573084,1
387.192,1,1,2,1,2,4,4,-0.5917,-0.8588,-0.1792,0,0.0154147242143242,1
293.262,1,1,2,3,2,2,6,-0.9089,1.6001,1.4601,0,0.0459322255468825,1
337.293,2,1,2,4,4,6,6,1.5611,1.0472,0.8023,0,0.0884027374182787,1
338.328,2,1.059048538,2.218304089,1.525660723,7,3.202003944,3.300613619,2.637929528,-0.113206475,-0.308705821,0,0.0156118357090213,1
436.308,2,1,1.675050801,3,2,5,5,-1.1407,0.6387,0.615,0,0.0452751719302478,1
628.629,1,1,1,4,1,6,6,-0.8982,1.6015,1.4812,0,0.136302319501802,1
479.678,1,1,1,5,3,5.217986581,5.443445607,-0.3381,0.5058,0.281030382,0,0.082568967516672,1
658.845,1,1,1,6,2,6,6,-1.0137,1.1663,1.4246,0,0.158879925230153,1
514.571,1,1,2,3,2,6,6,-1.0137,-0.2832,0.5613,0,0.055148692427229,1
604.298,1,1,2,5,3,6,6,-0.0469,0.4475,1.1605,0,0.130452646188495,1
598.352,1,1,1,5,4,6,6,0.6642,1.2739,1.0509,0,0.145187574253889,1
519.72,1,1,2,3,3,5,5,-0.1069,-0.3399,0.0074,0,0.0369871546900577,1
608.115,2,1,1,3,4,4,4,2.5915,1.4156,0.1814,0,0.0478109751464009,1
475.261,2,1,2,2,2,6,6,-0.8219,0.4396,1.0749,0,0.0782640612605501,1
486.814,2,1,2,5,3,6,6,-0.8097,0.6044,1.0115,0,0.0945310497510292,1
457.839,1,1,2,4,4,5,5,2.5915,-0.3002,0.2699,0,0.0583411504864349,1
567.009,1,1,2,3,4,6,6,2.5915,0.8245,1.237,0,0.118187905250866,1
605.857,2,1,2,3,4,6,6,0.6642,0.4135,0.7554,0,0.0809075964742151,1
373.467,1,1,1,6,4,5,5,1.0269,3.9914,2.0537,0,0.106485683753127,1
436.73,1,1,1,4,1,4,4,-1.6551,1.0346,0.5167,0,0.0411779027581071,1
570.828,1,1,2,3,4,6,6,1.5043,1.1542,1.3582,0,0.129942334629161,1
492.594,2,1,1,4,4,4,4,0.3171,-0.1914,-0.8637,0,0.0489701531388129,1
532.154,2,1,2,3,4,4,4,0.3171,-0.9643,-1.1271,0,0.0221782177254824,1
506.739,2,1,1,2,3,6,6,-0.3381,1.3429,1.3036,0,0.122957337520389,1
638.13,1,1,1,3,3,0,0,-0.7817,0.1377,-1.3233,0,0.0164210686733519,1
564.082,2,1,2,3,3,6,6,-0.4838,-0.206,0.755,1,0.0754968666212663,1
485.115,2,1,1,5,3,6,6,-0.6334,1.8545,1.7189,1,0.173273789732329,1
528.72,2,1,1,3,3,6,6,0.2947,0.8903,1.0339,1,0.124903556150927,1
455.869,2,1,2,1,3,0,2,-0.4725,-0.7549,-1.7019,1,0.00492859502519843,1
683.922,2,1,2,3,3,5,5,-0.3381,0.0687,0.5708,1,0.0521960881127563,1
353.662,2,1,1,3,4,6,6,-0.378,1.462,1.2233,1,0.116638545070605,1
458.306,2,1,2,1,3,4,4,-0.6837,-0.992,-1.3439,1,0.00883579154695403,1
603.871,2,1,2,3,3,5,5,-0.3381,-0.1728,0.0895,1,0.0369854046517269,1
433.091,2,1,2,2,1,2,5,-1.9325,0.2833,-0.3008,1,0.00851353563463949,1
493.174,2,1,2,1,3,5,5,-0.3381,-0.5904,-0.6219,1,0.0150537922563466,1
517.872,2,1,2,2,4,4,6,2.5915,0.9767,1.0243,1,0.0583304766950676,1
454.401,2,1,2,5,3,4,4,-0.3381,0.7234,-0.2589,1,0.0432978911478885,1
474.912,2,1,2,3,3,6,6,0.2947,0.1425,0.8831,1,0.0925257185740118,1
507.916,2,1,1,3,4,6,6,1.5611,1.2304,1.2002,1,0.146141488785259,1
611.26,2,1,1,6,3,4,4,-0.3381,1.3164,0.1275,1,0.0741404249322044,1
560.43,2,1,2,2,4,2,2,2.5915,0.1631,-1.4091,1,0.0156136669974919,1
599.475,2,1,1,4,4,6,6,1.398,0.7698,1.0929,1,0.159946654210164,1
588.068,2,1,2,5,4,6,6,1.0269,0.9448,1.2812,1,0.143234540690484,1
506.051,2,1,2,3,3,6,6,-0.3381,0.4795,1.0069,1,0.0882084088053496,1
429.451,1,1,2,2,4,4,4,1.5611,-1.1059,-0.4973,1,0.0204935105032467,1
638.687,1,1,2,1.04627787,3,6,6,-0.1985,-0.0335,0.6531,1,0.053363067338006,1
516.468,1,1,1,4,4,4,4,0.7831,0.0885,-0.9675,1,0.0552471945157957,1
387.159,1,1,2,3,4,2,2,2.5915,0.1356,-1.068,1,0.0199734180228521,1
686.64,1,1,2,4,3,4,6,-0.7817,1.0634,0.8082,1,0.0462999292683529,1
560.484,1,1,1,3,2,0,2,-0.7768,0.6816,-1.1359,1,0.017490819463572,1
460.593,1,1,1,3,3,4,4,-0.3381,-0.3812,-0.2723,1,0.0355952418520271,1
523.076,1,1,2,3,3,5,5,-1.0036,-0.5154,-0.4987,1,0.0235650634753515,1
659.515,1,1,2,5,2,4,4,-0.6178,0.1952,-0.7423,1,0.0412724324490176,1
602.034,1,1,1,6,4,4,5,0.9357,2.3534,1.5758,1,0.121016295432616,1
591.59,1,1,1,2,4,5,5,1.0269,-0.2819,0.194,1,0.0550657856700768,1
461.654,1,1,2,3,3,6,6,-0.3381,0.223,1.016,1,0.0944601490694117,1
419.598,1,1,2,3,2,4,4,-0.9585,0.0972,0.0482,1,0.0255479357389848,1
638.539,1,1,2,2,3,6,6,0.5643,-0.508,0.3134,1,0.0515258884230563,1
568.956,1,1,2,1,4,4,4,0.5423,-0.7602,-0.3702,1,0.0164321907760325,1
416.375,1,1,2,6,3,6,6,-0.8913,0.6426,1.1702,1,0.114144002742186,1
453.399,1,1,1,3,2,1,1,-0.7244,0.1107,-1.7941,1,0.0260080536380098,1
506.89,1,1,1,4,2,6,6,-1.3839,-0.0212,0.4096,1,0.0684946853881502,1
428.343,1,1,1,2,1,1,1,-2.032,-0.1582,-1.6656,1,0.009354070682457,1
641.448,2,1,2,3,2,6,6,-1.1407,0.647,1.1511,0,0.0815268080413362,1
448.416,1,1,1,4,2,6,6,-0.8427,-0.6618,0.4428,0,0.0878474749850544,1
531.215,1,1,1,3,3,6,6,-0.3381,1.0037,1.1582,0,0.124070016198974,1
600.629,1,1,1,5,3,6,6,-0.3381,1.8763,1.5616,0,0.158530313260328,1
530.153,2,1,2,6,4,6,6,0.7701,0.8699,1.0264,0,0.128017146112519,1
446.097,1,1,1,3,3,6,6,-0.3381,0.3317,-0.1219,0,0.0550731775137166,1
653.411,2,1,2,5,3,4,6,-0.3381,1.3689,1.2925,0,0.077311827730344,1
663.027,2,1,1,5,4,6,6,-0.7123,0.7706,1.3205,0,0.164459065222451,1
450.09,2,1,2,4,3,6,6,0.1802,1.3525,1.3897,0,0.122249362529849,1
370.102,2,1,1,1,2,2,2,-0.5917,1.2104,0.0709,1,0.0174466196698684,1
419.125,1,1,1,3,3,6,6,-0.3381,1.3246,1.2348,1,0.123279203378774,1
530.819,1,1,1,3,3,6,6,-0.5064,0.9627,1.1845,1,0.124486429226058,1
435.731,2,1,1,6,2,4,4,-0.983,1.5331,-0.4035,1,0.0706349971676899,1
410.407,1,1,2,3,3,4,4,0.0248,-0.3168,-0.4346,1,0.0257585717178272,1
401.747,2,1,1,3,4,6,6,2.5915,1.3519,1.1002,1,0.122532879924476,1
494.859,1,1,1,4,3,6,6,-0.5152,2.2426,1.5309,1,0.127130729081004,1
457.978,2,1,2,3,2,6,6,-0.883,0.6475,1.0687,1,0.0799020667882071,1
530.982,2,1,1,2,4,6,6,2.5915,-0.1352,0.0991,1,0.0581548737708356,1
388.007,1,1,1,3,3,6,6,0.0248,1.0641,1.0771,1,0.120337092006982,1
435.986,1,1,1,6,2,6,6,-1.5251,0.7213,0.9718,1,0.110355147351551,1
453.211,1,1,1,5,3,6,6,0.2947,0.8716,0.5518,1,0.11288216168984,1
524.92,2,1,2,5,2,6,6,-0.5917,1.0002,0.7437,1,0.076175293626315,1
455.763,1,1,1,4,3,6,6,-0.3381,2.2425,1.7168,1,0.156422823814367,1
395.694,1,1,1,1,2,2,6,-1.0597,0.7234,0.9797,1,0.0374307241346192,1
561.243,2,1,1,6,3,4,4,-0.4494,2.3015,0.8583,1,0.0710650190553541,1
581.821,2,1,2,3,3,6,6,-0.3381,1.4557,1.221,0,0.085958699177923,1
589.846,2,1,1,6,1,6,6,-1.1955,1.8447,1.223,0,0.108633357783537,1
492.009,2,1,2,2,3,6,6,0.0248,0.0573,0.2938,0,0.044754277894858,1
540.293,1,1,1,6,3,6,6,-0.7577,2.3339,1.7917,0,0.155046673219389,1
433.664,1,1,1,1,3,2,2,-0.3381,0.2919,-0.06,0,0.0174510711587967,1
684.223,1,1,2,3,3,6,6,-0.3381,-0.4572,0.7453,0,0.0805389897776806,1
488.896,1,1,2,3,3,5,5,-0.3381,0.1293,0.4691,0,0.0474760622084442,1
354.62,2,1,1,3,4,6,6,0.8589,1.0198,1.1642,0,0.145170599753113,1
447.179,1,2,2.985989149,1,3,4,4,-0.3381,-1.9432,-1.2389,0,0.00851863444344073,1
409.438,1,1,1,6,4,6,6,0.2906,1.1645,0.7834,0,0.136272895641639,1
444.791,2,1,1,2,3,4,5,0.0018,0.334,-0.5508,0,0.0282412548575395,1
597.966,1,1,1,6,3,6,6,0.1802,1.6506,1.024,1,0.136441656983429,1
524.376,1,1,1,5,3,4,6,-0.3381,0.9559,1.1613,1,0.106211296709656,1
464.091,1,1,1,2,3,6,6,-0.1985,1.6415,1.3513,1,0.122225185036824,1
381.179,1,2,2,1,4,6,6,1.5611,-4.8535,-2.5173,1,0.0150092680302338,1
481.212,1,1,2,4,1,6,6,-0.9921,-0.1252,0.764,1,0.0752717332164435,1
603.439,1,1,1,5,3,6,6,-0.3381,2.6919,2.0679,1,0.187011691559267,1
453.018,1,1,1,3,3,5,6,-0.3381,0.2277,0.6871,1,0.0783010792587304,1
373.752,1,1,1,4,4,6,6,0.4574,1.2745,1.4024,1,0.176055982602686,1
405.805,1,1,2,4,1,4,6,-0.9873,1.7847,1.0733,1,0.0454044126854718,1
453.333,1,1,1.464966395,3,1,6,6,-1.4215,0.5193,0.3471,1,0.0444850791460564,1
652.666,1,1,1,5,3,6,6,-0.66,0.8371,1.1177,1,0.137494137847783,1
333.373,1,1,1,3,3,3.855545785,3.944250385,0.3645,-0.0016,-0.279546974,1,0.0396007370076072,1
510.206,2,1,2,5,3,6,6,-0.3381,1.1155,1.4473,1,0.134659314335517,1
602.446,2,1,1,5,4,6,6,0.7279,2.9294,1.7213,1,0.145944094046383,1
566.556,2,1,2,6,3,6,6,-0.3381,0.4151,-0.2359,1,0.0773526201326147,1
556.184,2,1,1,4,4,5,6,0.7701,1.6635,0.7395,1,0.0851729696729222,1
497.181,2,1,2,5,4,4,6,2.5915,1.437,1.4621,1,0.100680057547684,1
503.923,2,1,2,3,3,6,6,-0.4838,0.3191,0.9273,1,0.0815601640014676,1
564.348,2,1,1,4,4,6,6,0.7701,0.9292,1.1515,1,0.157625122151452,1
452.975,2,1,1,3,4,6,6,1.5611,2.0573,1.2768,1,0.126187273374287,1
560.662,2,1,1,4,4,6,6,2.5915,1.1637,1.3617,1,0.175889472815803,1
463.633,2,1,1,6,3,6,6,-0.082,0.1251,1.0213,1,0.181667953553257,1
513.042,2,1,2,1,3,5,5,-0.8021,-1.2412,-0.0346,1,0.0200696621543221,1
503.559,2,1,2,2,3,6,6,0.2947,0.4379,0.599,1,0.0583016035054965,1
535.965,2,1,2,3,3,6,6,0.4801,1.2674,1.2551,1,0.106369590321247,1
375.796,1,1,2,3,2,6,6,-0.983,0.414,-0.0297,0,0.0349789588906109,1
437.185,1,1,2,2,4,6,6,0.6642,0.3919,0.5821,0,0.0603344497221972,1
395.552,2,1,1,3,3,5,5,-0.1613,1.8255,0.2659,0,0.0515458064737909,1
425.238,1,1,2,3,3,4,4,-0.7817,-0.372,-0.9095,0,0.0199810520204061,1
551.68,2,1,2,3,2,6,6,-0.7244,0.3986,1.0805,0,0.0894670022040781,1
462.737,1,1,1,4,2,5,6,-0.6467,2.0454,1.5824,0,0.117192670374488,1
459.211,1,1,1.276141454,2,4,5,5,2.6127,1.3827,1.0331,0,0.0803472063138344,1
420.601,2,1,2,2,4,6,6,2.5915,0.0149,0.7535,0,0.0752358109872019,1
549.763,2,1,2,3,4,6,6,1.0269,0.9466,0.9306,0,0.0878861594176125,1
507.508,1,1,1,4,3,4,4,-0.3381,0.9769,-0.0418,1,0.0489628541409824,1
424.577,1,1,1,5,3,6,6,-0.8021,0.4018,0.4411,1,0.0922192708205085,1
416.918,1,1.340529179,2.12714353,1.871399178,4.655143282,3.978614255,5.594086327,0.79572755,0.329048913,0.502856818,1,0.0330415736653811,1
502.058,1,1,2,3,3,6,6,-0.3381,-0.0409,0.6504,1,0.068195112158362,1
457.046,1,1,1,3,4,6,6,2.5915,1.7829,1.5272,1,0.164422780710214,1
588.651,1,1,2,4,2,4,6,-0.4698,0.9986,1.3837,1,0.0859542348471252,1
514.44,1,2,2,1,3,6,6,-0.3381,-0.1295,0.6385,1,0.206283089112564,1
539.116,2,1,2,3,4,2.650171218,2,1.0269,-0.2146,-1.1553,1,0.0221793768218327,1
559.831,1,1,2,2,2,4,4,0.0048,-0.8568,-1.0876,1,0.015398135669901,1
515.662,1,1,2,3,3,6,6,0.0248,-0.788,0.3758,1,0.0619795596120006,1
524.882,1,1,2,3,3,4,4,-0.082,0.9259,0.0841,1,0.03094703439156,1
513.679,1,1,1,3,1,6,6,-0.1314,0.357,0.8379,1,0.108637915962452,1
468.739,2,1,2,3,3,6,6,-0.5064,-0.2265,0.3549,1,0.0518943691783283,1
612.282,1,1,1,3,3,6,6,0.3645,-0.6372,0.4726,1,0.0966013875558308,1
527.816,2,1,2,2,2,4,4,-0.8144,-0.8555,-0.4259,1,0.0158177846382475,1
381.14,2,1,1,4,3,6,6,-0.8307,1.7276,1.5689,1,0.145071712218528,1
506.065,2,1,1,2.952181619,4,4,4,0.6642,0.5513,0.0498,1,0.0474771374447048,1
444.214,2,1.072195741,0.990229655,2.52209594,4,6,6,0.9357,0.347,0.6483,1,0.098899407870447,1
516.471,2,1,2,6,3,5,6,0.1313,-0.344,0.7043,1,0.102362538809299,1
469.017,2,1,2,1,4,6,6,1.398,0.4754,-0.3171,1,0.0277516437881428,1
386.812,2,1,2,2,2,5,5,-0.983,-0.3855,-0.3104,1,0.0198861205939612,1
448.849,2,1,2,3,4,4,4,0.6642,-0.2745,-0.3725,1,0.0287544145092185,1
401.239,2,1,2.095593404,2,4,5,5,1.5043,-0.1046,0.0939,1,0.0356417155149354,1
489.078,2,1,1,3.801579398,3,4,4,-0.2687,1.5712,0.7139,1,0.0603424720889769,1
620.021,2,1,1,6,4,6,6,2.5915,1.9344,1.3143,1,0.155179983288817,1
415.099,2,1,1,4,3,6,6,-0.3381,-0.0184,-0.2506,1,0.066107202690529,1
399.489,2,1,1,4,4,6,6,1.5611,0.9672,0.9382,1,0.13519507789849,1
497.9,2,1,2,4,4,4,4,0.6642,1.578,0.4891,1,0.0459381508656613,1
502.879,2,1,1,3,2,4,4,-1.0536,1.4883,0.7867,1,0.0478205685268559,1
456.207,2,1,1,4,4,6,6,-0.7523,2.9929,1.4347,1,0.0877101562862247,1
484.037,1,1,2,6,3,6,6,0.0979,0.4624,0.8353,0,0.114170801453935,1
397.886,1,1,1,4,4,6,6,2.5915,1.8368,1.0925,0,0.118424293844235,1
517.434,1,1,1,4,3,5,5,-0.3381,1.719,1.012,0,0.0851867739178816,1
492.086,2,1,1,5,3,6,6,-0.7346,1.3593,1.1856,0,0.125312828924131,1
308.133,2,2,1,1,3,6,6,-0.376,-0.6647,0.6931,0,0.30097969223708,1
425.228,1,1,1,4,2,6,6,-0.8956,1.3145,1.0658,1,0.101919809831027,1
554.628,1,1,1,5,3,6,6,-0.1862,4.187,2.5347,1,0.153997450026297,1
486.582,1,1,1,5,3,6,6,-0.3381,0.7898,1.2243,1,0.162109623609463,1
511.27,1,1,2,3,4,6,6,2.5915,-0.7781,0.5034,1,0.0750578699497155,1
592.632,1,1,1,4,3,6,6,-0.7104,0.2265,0.9139,1,0.118791518401784,1
550.252,1,1,1,1,3,6,6,-0.3381,0.9339,1.1739,1,0.109290481256726,1
369.297,1,1,1,2,3,6,6,0.5643,0.1044,0.8484,1,0.113131252399289,1
440.202,1,1,2,3,3,6,6,-0.3011,0.5576,1.1183,1,0.0983226919636716,1
527.067,1,1,1,5,3,6,6,-0.4725,1.4975,1.4637,1,0.1596858179868,1
591.768,1,1,1,5,3,6,6,-0.5753,0.7273,1.098,1,0.141441233583298,1
519.543,1,1,1,4,3,6,6,-0.3381,1.3852,1.4224,1,0.154988499206397,1
532.753,1,1,1,6,4,6,6,2.5915,5.2563,2.969,1,0.133495990360016,1
584.986,1,1,1,3,1,6,6,-1.4215,0.8863,0.4952,1,0.0548714938904711,1
603.999,1,1,2,3,3,6,6,0.1674,-0.2104,0.5054,1,0.0668249459496474,1
491.214,1,1,2,3,4,6,6,-0.0621,0.422,0.8618,1,0.0810951231975369,1
514.234,1,1,2,1,3,4,4,-0.3381,0.2109,-0.7159,1,0.0134245214531955,1
378.57,1,1,2,3,2,6,6,-0.7244,0.4545,1.1011,1,0.0903034777515067,1
565.49,1,1,1,6,3,6,6,-0.0221,2.8688,1.9883,1,0.170446421405825,1
525.454,1,1,2,2,4,6,6,2.5915,0.8217,1.236,1,0.10968144101185,1
580.519,1,1,1,5,1,6,6,-1.0979,1.361,1.3309,1,0.128405332979777,1
625.298,2,1,1,5,4,6,6,1.5043,-0.0062,0.9317,1,0.180003606248761,1
467.846,1,1,1,5,4,6,6,1.0269,1.4823,1.2515,1,0.163048542287308,1
617.936,2,1,2,4,3,6,6,0.0248,0.9412,1.2593,1,0.118122169435506,1
501.459,2,1,2,1,9,6,6,5.032750553,-0.47,0.534,1,0.0298021466679978,1
487.049,2,1,1,6,3,6,6,-0.3381,2.7455,1.819,1,0.148487841622577,1
551.104,2,1,2,5,4,6,6,0.2774,1.4445,1.4442,1,0.133984560409829,1
466.586,2,1,2,2,4,6,6,0.6642,0.5396,0.5124,1,0.0555612694676249,1
443.571,2,1,1,4,3,6,6,-0.3381,2.2087,1.3944,1,0.118530471992653,1
441.045,2,1,1,5,7,6,6,2.905855316,-1.0061,0.2957,1,0.117345821144375,1
561.368,2,1,2,5,3,6,6,-0.5753,2.0495,1.5012,1,0.100259612657784,1
388.813,2,1,2,3,3,4,4,0.514,-0.6583,-0.7667,1,0.024653509357547,1
587.591,2,1,2,6,3,6,6,-0.3381,0.5658,1.2866,1,0.144680929833052,1
373.811,2,2,2,1,1,5,5,-1.1955,-1.1235,-1.1019,1,0.0250356658051297,1
597.063,2,1,2,5,2,4,4,-0.8828,1.3972,-0.1766,1,0.0384789153343138,1
584.516,2,1,1,5,3,6,6,0.4801,2.298,1.8819,1,0.204333046934929,1
578.949,2,1,1,5,3,4,6,-0.1144,1.8473,1.3856,1,0.103669045298052,1
569.37,2,1,1,4,3,6,6,-0.888,0.4982,1.0138,1,0.117769115776347,1
401.611,2,1,2,1,3,6,6,-0.7346,-0.5065,0.6859,0,0.0530155739692171,1
616.869,1,1,2,4,4,6,6,2.5915,0.3814,0.8882,0,0.101794965141729,1
541.437,2,1,1,2,3,6,6,-0.5064,2.2061,1.5795,0,0.124446636751662,1
489.641,2,1,2,3,3,6,6,-0.3381,0.2707,1.1575,0,0.109680354748574,1
603.928,2,1,1,6,3,6,6,-0.3381,1.0418,1.2136,0,0.162190846579245,1
554.514,2,2,2,3,2,6,6,-0.7244,0.2141,0.8267,0,0.0518832857497209,1
517.037,2,1,2,1,4,6,6,0.5901,-0.3782,0.795,0,0.075512829422178,1
655.558,1,1,2,3,3,6,6,-0.082,0.6448,1.1503,0,0.103666030720851,1
500.43,2,1,1,3,3,5,5,-0.4725,0.6456,0.4316,0,0.0586860325396277,1
559.175,2,1,1,4,4,4,4,-0.7243,1.9468,0.8932,0,0.0577145255716997,1
404.892,1,1,2,4,2,4,5,-1.0137,-0.3446,0.2536,0,0.0356545162429211,1
438.225,1,1,2,5,3,4,4,-0.3381,-0.0914,-0.0211,0,0.0444850192276553,1
753.813,2,1,2,5,2,6,6,-0.8427,0.9477,1.0343,0,0.0881921423636523,1
575.279,1,1,2,4,3,6,6,-0.3381,0.7968,1.1029,0,0.0989467236969331,1
505.059,1,1,1,3,3,4,4,0.2947,0.6079,-0.0947,0,0.0433707144804563,1
510.548,1,1,1,4,4,4,4,2.5915,1.1753,-0.3408,0,0.0555246952371856,1
475.862,1,1,1,5,4,5,6,2.5915,1.188,1.3706,1,0.159452135150084,1
460.774,1,1,1.263755171,2,4,6,6,0.6642,1.8351,1.3398,1,0.118280793215253,1
537.281,1,1,1,3,3,6,6,-0.1613,0.0081,0.7097,1,0.10179617284987,1
565.261,1,1,1,6,3,6,6,-0.3612,0.3637,0.8046,1,0.142855609470097,1
511.198,1,1,1,6,4,6,6,2.5915,1.6285,1.0159,1,0.142289663318757,1
553.277,2,1,2,2,3,6,6,0.3067,-0.3293,0.689,0,0.0723113070465395,1
584.867,1,1,1,5,3,6,6,-0.3381,0.8271,0.99,0,0.1335154048217,1
