"Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","BELONG","HOMEPOS","ESCS","treat","prop.score","weights"
368.315,1,1,1,6,4,6,6,0.6642,0.4172,1.0873,0,0.169585808113307,1
403.197,2,1,2,1,4,6,6,0.3171,-0.0425,0.5671,0,0.0541026800786804,1
627.797,1,1,1,5,3,6,6,-0.7577,0.8064,1.2717,0,0.143858123048498,1
516.063,1,1,2,4,4,6,6,2.5915,0.4114,0.9819,0,0.106328921004128,1
570.926,1,1,1,4,3,6,6,-0.3381,1.6454,1.642,0,0.146461442160842,1
548.979,1,1,2,3,2,4,4,-1.2871,0.6056,0.0697,0,0.0261964142158207,1
490.228,2,1,2,3,4,6,6,1.0269,0.6389,0.6522,0,0.0705531089595677,1
587.244,2,1,1,5,3,6,6,-0.1862,2.018,1.6963,0,0.174161661128734,1
515.033,1,1,1,4,3,6,6,1.0676,1.615,1.4862,0,0.149274503048663,1
360.841,1,1,2,1,4,5,5,1.5043,-0.8515,-0.0773,0,0.0345537054058876,1
523.536,1,1,1,4,2,5,6,-0.5917,2.3227,1.6016,0,0.110168212029268,1
656.842,1,1,2,6,3,4,6,-0.5064,-0.4134,0.7201,0,0.0743828997706116,1
607.602,1,1,2,5,2,6,6,-0.8616,-0.3281,0.5448,0,0.07763929776459,1
414.159,1,1,2,4,3,6,6,-0.4725,1.3205,0.2828,0,0.0470420608434475,1
592.811,1,1,2,3,2,6,6,-1.072,0.1498,0.7204,0,0.0618747598639432,1
418.932,1,1,1,4,2,6,6,-0.7309,1.4286,1.459,0,0.131639175219964,1
653.654,1,1,2,3,1,5,5,-1.3612,-0.2572,0.0998,0,0.0361464691088978,1
513.637,2,2,1,6,4,4,6,0.2774,0.7603,1.0068,0,0.0841435683028366,1
431.518,2,1,1,3,3,5,5,-0.3381,-0.2768,-0.5067,0,0.0410182029643031,1
622.006,2,1,1,4,3,6,6,0.0248,2.688,1.6946,0,0.144538202934262,1
514.122,1,1,1,5,3,4,6,-0.4725,2.0224,0.7887,0,0.0680631375831546,1
417.457,1,1,1,3,3,6,6,0.2067,0.6456,1.0473,0,0.109545350917564,1
584.444,1,1,1,4,3,6,6,0.0248,0.5773,0.5883,0,0.0931985426120949,1
520.432,1,1,2,4,4,5,5,0.6642,0.325,0.1691,0,0.046724404720679,1
504.831,1,1,1,4,4,6,6,2.5915,0.8216,1.0087,0,0.141131469186632,1
450.972,1,1,1,5,3,6,6,0.2552,1.496,1.5251,0,0.163607254183176,1
678.849,1,1,1,5,3,6,6,0.2947,2.1309,1.5105,0,0.149734085382963,1
493.184,1,1,1,5,1,4,6,-1.2259,1.3656,1.2499,0,0.0936699383369336,1
464.947,1,1,1,4,3,6,6,0.0622,2.1036,1.1698,0,0.107437981962187,1
506.532,1,1,2,3,4,6,6,2.5915,0.8128,1.0054,0,0.0902848405528144,1
490.284,2,1,1,4,2,6,6,-1.0597,1.0755,1.0813,0,0.115528022638478,1
521.668,2,1,2,4,3,6,6,-0.7089,0.4804,1.1726,0,0.0980198773736204,1
581.888,1,1,1,6,4,5,5,1.5043,3.185,1.7987,0,0.161076440447358,1
510.844,1,1,2,5,3,5,5,-0.0099,0.8656,0.4297,0,0.054786030384811,1
291.703,1,1,1,4,3,4,4,0.1313,1.862,0.5108,0,0.0528286122949952,1
514.737,2,1,1,5,4,4,6,0.6642,0.6022,0.7421,0,0.0954404417831693,1
622.351,1,1,2,5,3,4,6,-0.5064,0.7711,0.5975,0,0.0510397512270347,1
461.297,2,1,2,5,2,6,6,-1.0536,0.1332,0.7143,0,0.0855198402329433,1
404.348,1,1,1,4,4,5,5,0.2493,0.5552,0.2754,0,0.0661497461776717,1
566.722,1,1,2,4,3,6,6,-0.3381,1.0849,1.1054,0,0.0827347950608282,1
680.183,2,1,1,5,3,6,6,-0.8444,-0.1032,0.4415,0,0.10622127387419,1
620.22,2,1,2,4,4,6,6,-0.3182,0.7698,0.9483,0,0.0845946661213973,1
615.313,1,1,2,3,4,5,5,0.9357,1.211,0.536,0,0.0466561536183285,1
578.767,1,1,1,5,2,6,6,-1.2158,1.1662,0.7014,0,0.0941602278018068,1
434.431,1,1,2,3,4,6,6,0.6642,1.0443,1.3178,0,0.0908181467993829,1
520.239,2,1,1,4,3,5,5,-0.3381,2.688,1.7401,0,0.123098724252743,1
321.516,2,1,1,1,4,6,6,2.5915,1.7218,1.2402,0,0.107665929072163,1
577.183,1,1,2,3,4,4,4,1.5043,-0.0572,0.2807,0,0.0420114533117241,1
482.521,1,1,1,5,3,4,4,-0.3381,0.7707,-0.4069,0,0.0376337393881552,1
461.868,2,1,2,1,3,4,6,0.0406,-0.1532,0.8571,0,0.0466953691846755,1
529.822,2,1,2,5,3,6,6,-0.3381,-0.369,0.6744,0,0.094828971353094,1
384.967,2,1,2,3,3,6,6,-0.3381,-0.2103,0.6088,0,0.0694885919662948,1
574.717,2,1,1,3,3,6,6,-0.119,1.8115,1.6824,0,0.142158323928125,1
543.348,2,1,1,4,1,6,6,-1.8282,1.1275,1.431,0,0.132976808591771,1
535.232,2,1,1,4,9,6,6,4.316096562,3.6473,2.4414,0,0.259317605655231,1
633.172,1,1,1,3,3,6,6,-0.5064,0.2454,0.7556,0,0.0917868712168777,1
473.406,1,1,1,5,2,6,6,-1.0536,0.3878,0.5806,0,0.0988406533786757,1
505.893,1,0.777271034,1.582678568,6.589906547,2.689430205,3.320447138,5.059028322,0.268633388,1.076558908,0.86712188,0,0.0836567177314022,1
417.003,2,1,2,5,7,6,6,3.584906528,2.0483,1.6868,0,0.166984505619986,1
448.304,1,1,1,5,4,6,6,1.0269,2.7632,1.7015,0,0.162146003508228,1
514.919,2,1,2,3,4,6,6,1.5043,0.5814,1.003,0,0.091853885936419,1
471.867,1,1,2,5,4,6,6,0.1643,0.9062,1.1224,0,0.100843838388663,1
482.32,1,1,1,5,4,4,4,0.8589,0.1728,-0.3166,0,0.0481856078055581,1
405.816,1,1,2,6,3,4,6,-0.3381,0.4677,0.9819,0,0.078202564465061,1
474.912,2,1,2,4,4,6,6,1.5043,1.3217,0.7792,0,0.0814903110480612,1
518.666,2,1,1,3,3,6,6,0.0248,2.4776,1.7206,0,0.134388624385422,1
542.896,2,1,2,3,4,6,6,0.3171,-0.183,0.7015,0,0.0773303900393712,1
597.207,2,1,2,3,1,6,6,-1.0819,-1.1999,-0.0649,0,0.0492780411881335,1
516.968,1,1,1,3,3,6,6,-0.2541,0.6498,0.6976,0,0.0853376578368843,1
446.259,1,1,1,3,3,6,6,-0.4725,-0.1258,0.8258,0,0.101191688918299,1
596.414,1,1,2,5,3,6,6,-0.5064,2.1948,1.3893,0,0.0939151082584848,1
550.588,2,1,1,4,4,6,6,0.1985,2.2438,1.5933,0,0.14651568621537,1
574.432,2,1,1,4,2,5,5,-0.8616,1.6931,0.5066,0,0.0638136054341423,1
591.383,1,1,1,5,3,6,6,-0.3381,0.9294,1.2343,0,0.142909607635784,1
502.002,1,1,1,5,2,5,6,-1.5735,0.6287,1.0204,0,0.102631426830418,1
600.789,1,1,1,5,2,6,6,-0.8883,2.5543,1.7281,0,0.146914641357506,1
403.047,2,1,2,1,4,2,4,-0.2015,0.4431,0.258,0,0.0197914451911273,1
420.435,1,1,1,1,3,6,6,-0.231,0.2699,0.7646,0,0.073415143993359,1
418.619,1,1,2,1,4,4,5,-0.3182,-0.4093,-0.1214,0,0.0227700177641321,1
584.122,2,1,2,3,3,6,6,-0.3381,0.7261,0.9736,0,0.0762649941097176,1
496.405,2,1,2,2,3,5,5,-0.3381,-0.3796,-0.1518,0,0.0322936611252732,1
404.696,2,1,2,1,3,2,4,-0.3381,-0.4769,-0.8653,0,0.0106807628297883,1
596.22,2,1,2,3,3,5,5,-0.4157,-0.182,0.1274,0,0.0425119492455226,1
628.629,1,1,1,4,1,6,6,-0.8982,1.6015,1.4812,0,0.128639582694029,1
479.678,1,1,1,5,3,5.217986581,5.443445607,-0.3381,0.5058,0.281030382,0,0.0752066272744384,1
563.836,1,1,1,5,2,6,6,-0.6485,0.8763,1.3594,0,0.151121003481752,1
611.239,1,1,1,5,4,6,6,0.9646,1.4677,1.3288,0,0.154770898536614,1
598.352,1,1,1,5,4,6,6,0.6642,1.2739,1.0509,0,0.1322678922644,1
661.794,2,1,1,3,2,6,6,-0.5917,-0.4397,0.7518,0,0.107541606144732,1
470.228,2,1,2,2,3,4,4,-0.3381,-0.5533,-0.1082,0,0.0285259150370558,1
447.969,2,1,2,1,3,0,4,-0.3381,0.0649,-0.2736,0,0.0103789180187228,1
434.835,1,1,1,2,3,4,4,-0.3381,0.1032,-0.7348,0,0.0226820090816071,1
573.861,2,1,1,3,3,6,6,-0.3381,0.9202,1.1482,0,0.115256801549008,1
330.718,1,1,2,4,3,6,6,-0.3381,1.1967,1.3118,0,0.0924554815680222,1
483.59,1,1,2,4,3,6,6,-0.1862,1.9705,1.3482,0,0.0857646778255114,1
552.605,2,1,2,4,3,6,6,0.7555,0.9877,0.1605,0,0.0545426499846666,1
553.211,2,1,1,4,3,6,6,-0.3381,1.5104,1.4891,0,0.146132737427818,1
391.704,1,1,1,3,4,2,2,-0.2015,1.3486,-0.9735,0,0.0128742317543741,1
409.728,1,1,1,1,3,6,6,-0.7862,0.5271,0.3632,0,0.0524351938819962,1
492.512,2,1,1,3,3,4,4,-0.3381,-0.0851,-0.2048,0,0.040602040811191,1
411.04,2,1,2,6,2,5,5,-0.7989,-0.0999,-0.7723,0,0.0334835291926138,1
405.545,2,1,2,2,3,2,2,-0.4725,-0.827,-1.6903,0,0.00715912284288611,1
436.179,1,1,1,6,1,6,6,-1.4894,0.5467,0.8663,0,0.12504570695544,1
564.082,2,1,2,3,3,6,6,-0.4838,-0.206,0.755,1,0.0752012013959787,1
485.115,2,1,1,5,3,6,6,-0.6334,1.8545,1.7189,1,0.174396737739052,1
528.72,2,1,1,3,3,6,6,0.2947,0.8903,1.0339,1,0.113514791442254,1
455.869,2,1,2,1,3,0,2,-0.4725,-0.7549,-1.7019,1,0.00436564229651948,1
683.922,2,1,2,3,3,5,5,-0.3381,0.0687,0.5708,1,0.0547918271373763,1
353.662,2,1,1,3,4,6,6,-0.378,1.462,1.2233,1,0.111531415802434,1
458.306,2,1,2,1,3,4,4,-0.6837,-0.992,-1.3439,1,0.0114566272602666,1
603.871,2,1,2,3,3,5,5,-0.3381,-0.1728,0.0895,1,0.0416970371382748,1
433.091,2,1,2,2,1,2,5,-1.9325,0.2833,-0.3008,1,0.0139538266269866,1
493.174,2,1,2,1,3,5,5,-0.3381,-0.5904,-0.6219,1,0.0214788767326903,1
517.872,2,1,2,2,4,4,6,2.5915,0.9767,1.0243,1,0.061695832836059,1
454.401,2,1,2,5,3,4,4,-0.3381,0.7234,-0.2589,1,0.0315689094286662,1
474.912,2,1,2,3,3,6,6,0.2947,0.1425,0.8831,1,0.0824646520952237,1
507.916,2,1,1,3,4,6,6,1.5611,1.2304,1.2002,1,0.131743041607858,1
611.26,2,1,1,6,3,4,4,-0.3381,1.3164,0.1275,1,0.0599828277043574,1
560.43,2,1,2,2,4,2,2,2.5915,0.1631,-1.4091,1,0.00966762795530374,1
599.475,2,1,1,4,4,6,6,1.398,0.7698,1.0929,1,0.146067766913396,1
588.068,2,1,2,5,4,6,6,1.0269,0.9448,1.2812,1,0.12651110928917,1
506.051,2,1,2,3,3,6,6,-0.3381,0.4795,1.0069,1,0.080657633961906,1
429.451,1,1,2,2,4,4,4,1.5611,-1.1059,-0.4973,1,0.026130593971468,1
638.687,1,1,2,1.04627787,3,6,6,-0.1985,-0.0335,0.6531,1,0.0510348789783899,1
516.468,1,1,1,4,4,4,4,0.7831,0.0885,-0.9675,1,0.0279129582197263,1
387.159,1,1,2,3,4,2,2,2.5915,0.1356,-1.068,1,0.0128725454364637,1
686.64,1,1,2,4,3,4,6,-0.7817,1.0634,0.8082,1,0.0481077471779048,1
560.484,1,1,1,3,2,0,2,-0.7768,0.6816,-1.1359,1,0.00867030955901382,1
460.593,1,1,1,3,3,4,4,-0.3381,-0.3812,-0.2723,1,0.0376366565061617,1
523.076,1,1,2,3,3,5,5,-1.0036,-0.5154,-0.4987,1,0.0262002553175449,1
659.515,1,1,2,5,2,4,4,-0.6178,0.1952,-0.7423,1,0.0225089122837106,1
602.034,1,1,1,6,4,4,5,0.9357,2.3534,1.5758,1,0.130944363374742,1
591.59,1,1,1,2,4,5,5,1.0269,-0.2819,0.194,1,0.0587457927992821,1
461.654,1,1,2,3,3,6,6,-0.3381,0.223,1.016,1,0.0782117154726346,1
419.598,1,1,2,3,2,4,4,-0.9585,0.0972,0.0482,1,0.0286812600836841,1
638.539,1,1,2,2,3,6,6,0.5643,-0.508,0.3134,1,0.0530020497506755,1
568.956,1,1,2,1,4,4,4,0.5423,-0.7602,-0.3702,1,0.0216700956215854,1
416.375,1,1,2,6,3,6,6,-0.8913,0.6426,1.1702,1,0.111852773603287,1
453.399,1,1,1,3,2,1,1,-0.7244,0.1107,-1.7941,1,0.00717307303944481,1
506.89,1,1,1,4,2,6,6,-1.3839,-0.0212,0.4096,1,0.0812485427689998,1
428.343,1,1,1,2,1,1,1,-2.032,-0.1582,-1.6656,1,0.00636406549990619,1
607.776,2,1,1,3,2,5,6,-0.7244,0.7573,0.7784,0,0.0781642107898284,1
385.002,1,1,1,3,2,5,5,-1.0137,0.7045,-0.146,0,0.0391803979015811,1
487.623,2,1,2,3,4,6,6,0.3171,0.9023,0.8317,0,0.0717519178008336,1
346.721,2,1,2,1.973689396,1,2,2,-1.1955,-1.539,-1.3054,0,0.00967273784836086,1
679.436,2,1,1,5,3,6,6,-0.5064,1.3283,1.2362,0,0.143407149487649,1
355.181,2,2,1,6,4,6,6,2.5915,-0.2805,0.583,0,0.122840135327135,1
370.102,2,1,1,1,2,2,2,-0.5917,1.2104,0.0709,1,0.0210743606583038,1
419.125,1,1,1,3,3,6,6,-0.3381,1.3246,1.2348,1,0.106971673176442,1
530.819,1,1,1,3,3,6,6,-0.5064,0.9627,1.1845,1,0.107705332029215,1
435.731,2,1,1,6,2,4,4,-0.983,1.5331,-0.4035,1,0.0391783977507481,1
410.407,1,1,2,3,3,4,4,0.0248,-0.3168,-0.4346,1,0.0241808360608004,1
401.747,2,1,1,3,4,6,6,2.5915,1.3519,1.1002,1,0.132154772703171,1
494.859,1,1,1,4,3,6,6,-0.5152,2.2426,1.5309,1,0.125016094909093,1
457.978,2,1,2,3,2,6,6,-0.883,0.6475,1.0687,1,0.0783176548197602,1
530.982,2,1,1,2,4,6,6,2.5915,-0.1352,0.0991,1,0.0786730666636026,1
388.007,1,1,1,3,3,6,6,0.0248,1.0641,1.0771,1,0.103752409442321,1
435.986,1,1,1,6,2,6,6,-1.5251,0.7213,0.9718,1,0.12958517490803,1
453.211,1,1,1,5,3,6,6,0.2947,0.8716,0.5518,1,0.100909290367722,1
524.92,2,1,2,5,2,6,6,-0.5917,1.0002,0.7437,1,0.0798611982943843,1
455.763,1,1,1,4,3,6,6,-0.3381,2.2425,1.7168,1,0.141243225470622,1
395.694,1,1,1,1,2,2,6,-1.0597,0.7234,0.9797,1,0.0384079485058922,1
561.243,2,1,1,6,3,4,4,-0.4494,2.3015,0.8583,1,0.0815052056514494,1
370.08,2,1,1,3,3,5,5,-0.3381,0.3696,0.1648,0,0.0573397377387586,1
515.767,2,1,2,6,4,6,6,2.5915,0.9627,0.6679,0,0.111350529004435,1
362.628,2,1,2,3,3,6,6,-0.8024,0.6811,0.957,0,0.0731753932847989,1
429.525,2,1,2,1,4,6,6,1.5611,-0.683,0.4144,0,0.0597414067621996,1
407.176,2,1,2,2,3,5,5,0.3334,0.0798,-0.0657,0,0.0337368583748213,1
597.966,1,1,1,6,3,6,6,0.1802,1.6506,1.024,1,0.134107688539488,1
524.376,1,1,1,5,3,4,6,-0.3381,0.9559,1.1613,1,0.100811743725631,1
464.091,1,1,1,2,3,6,6,-0.1985,1.6415,1.3513,1,0.0983738157266678,1
381.179,1,2,2,1,4,6,6,1.5611,-4.8535,-2.5173,1,0.0103868411331542,1
481.212,1,1,2,4,1,6,6,-0.9921,-0.1252,0.764,1,0.0755183755692431,1
603.439,1,1,1,5,3,6,6,-0.3381,2.6919,2.0679,1,0.181923025200423,1
453.018,1,1,1,3,3,5,6,-0.3381,0.2277,0.6871,1,0.0763826936397084,1
373.752,1,1,1,4,4,6,6,0.4574,1.2745,1.4024,1,0.142205049848797,1
405.805,1,1,2,4,1,4,6,-0.9873,1.7847,1.0733,1,0.0503854715498221,1
453.333,1,1,1.464966395,3,1,6,6,-1.4215,0.5193,0.3471,1,0.054110794558815,1
652.666,1,1,1,5,3,6,6,-0.66,0.8371,1.1177,1,0.131969692698429,1
333.373,1,1,1,3,3,3.855545785,3.944250385,0.3645,-0.0016,-0.279546974,1,0.0366318103091613,1
510.206,2,1,2,5,3,6,6,-0.3381,1.1155,1.4473,1,0.122840558069272,1
602.446,2,1,1,5,4,6,6,0.7279,2.9294,1.7213,1,0.167777031015142,1
566.556,2,1,2,6,3,6,6,-0.3381,0.4151,-0.2359,1,0.0543400020919544,1
556.184,2,1,1,4,4,5,6,0.7701,1.6635,0.7395,1,0.0855347100305728,1
497.181,2,1,2,5,4,4,6,2.5915,1.437,1.4621,1,0.109697005946147,1
503.923,2,1,2,3,3,6,6,-0.4838,0.3191,0.9273,1,0.0776381666663391,1
564.348,2,1,1,4,4,6,6,0.7701,0.9292,1.1515,1,0.141143634510038,1
452.975,2,1,1,3,4,6,6,1.5611,2.0573,1.2768,1,0.12319610908392,1
560.662,2,1,1,4,4,6,6,2.5915,1.1637,1.3617,1,0.176285688464928,1
463.633,2,1,1,6,3,6,6,-0.082,0.1251,1.0213,1,0.171746447400996,1
513.042,2,1,2,1,3,5,5,-0.8021,-1.2412,-0.0346,1,0.0334892867755612,1
503.559,2,1,2,2,3,6,6,0.2947,0.4379,0.599,1,0.0583302080556353,1
535.965,2,1,2,3,3,6,6,0.4801,1.2674,1.2551,1,0.0897060430044229,1
370.227,2,1,1,2,4,4,4,0.6642,-0.0405,0.4522,0,0.0587457509310909,1
445.33,2,1,2,3,3,6,6,0.7555,0.0767,0.9622,0,0.0906611364937208,1
436.474,1,1,1,2,4,4,4,0.5531,0.4645,-0.85,0,0.0214720588796343,1
505.366,1,1,1,2,4,5,5,0.6642,0.4931,0.5615,0,0.0642619314490378,1
458.705,1,2,1,4,3,4,5,-0.4725,-0.9276,0.1427,0,0.0417074053991864,1
471.817,2,1,2,3,3,4,4,-0.4725,0.5168,0.3057,0,0.0358389037464515,1
471.337,2,1,1,2,4,6,6,1.0269,2.4292,1.7648,0,0.13321773066711,1
543.789,1,1,2,3,3,4,4,-0.66,-1.6964,-1.3135,0,0.0157437652334534,1
462.737,1,1,1,4,2,5,6,-0.6467,2.0454,1.5824,0,0.112678389050261,1
512.596,2,1,1,3,4,4,4,0.7701,0.2905,-0.0667,0,0.0460399062967249,1
536.943,2,1,1,6,4,6,6,0.6642,1.3808,1.3175,0,0.181873067475518,1
534.713,2,1,2,2,1,4,5,-1.7548,0.4585,0.1562,0,0.0261331710535622,1
508.043,2,1,2,5,2,5,5,-1.0536,0.5358,0.5772,0,0.0624501558304065,1
486.867,1,1,2,3,3,4,6,-0.66,0.2435,0.3829,0,0.0366692465014935,1
419.395,1,1,2,2,3,5,5,-0.4725,0.139,0.0387,0,0.0309657639671924,1
463.463,2,1,1,5,4,5,6,0.5423,0.6371,1.0442,0,0.131291015906738,1
468.761,2,1,1.941120738,5,4,6,6,1.398,2.1766,1.5893,0,0.134486805856978,1
507.508,1,1,1,4,3,4,4,-0.3381,0.9769,-0.0418,1,0.0406100818243496,1
424.577,1,1,1,5,3,6,6,-0.8021,0.4018,0.4411,1,0.0924202389475578,1
416.918,1,1.340529179,2.12714353,1.871399178,4.655143282,3.978614255,5.594086327,0.79572755,0.329048913,0.502856818,1,0.0318101705551698,1
502.058,1,1,2,3,3,6,6,-0.3381,-0.0409,0.6504,1,0.0646276431024447,1
457.046,1,1,1,3,4,6,6,2.5915,1.7829,1.5272,1,0.149228959012212,1
588.651,1,1,2,4,2,4,6,-0.4698,0.9986,1.3837,1,0.0717679948890571,1
514.44,1,2,2,1,3,6,6,-0.3381,-0.1295,0.6385,1,0.0345724113348394,1
539.116,2,1,2,3,4,2.650171218,2,1.0269,-0.2146,-1.1553,1,0.0135269188603879,1
559.831,1,1,2,2,2,4,4,0.0048,-0.8568,-1.0876,1,0.0149130397382524,1
515.662,1,1,2,3,3,6,6,0.0248,-0.788,0.3758,1,0.0624074340120853,1
524.882,1,1,2,3,3,4,4,-0.082,0.9259,0.0841,1,0.0279078787895403,1
513.679,1,1,1,3,1,6,6,-0.1314,0.357,0.8379,1,0.0978652364873038,1
468.739,2,1,2,3,3,6,6,-0.5064,-0.2265,0.3549,1,0.058532140324499,1
612.282,1,1,1,3,3,6,6,0.3645,-0.6372,0.4726,1,0.0936693485316377,1
527.816,2,1,2,2,2,4,4,-0.8144,-0.8555,-0.4259,1,0.0232774758095321,1
381.14,2,1,1,4,3,6,6,-0.8307,1.7276,1.5689,1,0.143294218686773,1
506.065,2,1,1,2.952181619,4,4,4,0.6642,0.5513,0.0498,1,0.0470297136112152,1
444.214,2,1.072195741,0.990229655,2.52209594,4,6,6,0.9357,0.347,0.6483,1,0.094138865897673,1
516.471,2,1,2,6,3,5,6,0.1313,-0.344,0.7043,1,0.0965807001912692,1
469.017,2,1,2,1,4,6,6,1.398,0.4754,-0.3171,1,0.0309661000655853,1
386.812,2,1,2,2,2,5,5,-0.983,-0.3855,-0.3104,1,0.0275909327236075,1
448.849,2,1,2,3,4,4,4,0.6642,-0.2745,-0.3725,1,0.0285476256972374,1
401.239,2,1,2.095593404,2,4,5,5,1.5043,-0.1046,0.0939,1,0.0410236198908269,1
489.078,2,1,1,3.801579398,3,4,4,-0.2687,1.5712,0.7139,1,0.063772095599522,1
620.021,2,1,1,6,4,6,6,2.5915,1.9344,1.3143,1,0.194068654706261,1
415.099,2,1,1,4,3,6,6,-0.3381,-0.0184,-0.2506,1,0.062958479094461,1
399.489,2,1,1,4,4,6,6,1.5611,0.9672,0.9382,1,0.131644113979615,1
497.9,2,1,2,4,4,4,4,0.6642,1.578,0.4891,1,0.0431257788422256,1
502.879,2,1,1,3,2,4,4,-1.0536,1.4883,0.7867,1,0.0572633058870951,1
456.207,2,1,1,4,4,6,6,-0.7523,2.9929,1.4347,1,0.112202790501776,1
416.447,2,1,1,3,4,6,6,1.0269,0.6438,0.902,0,0.114857081779179,1
508.897,1,1,2,4,3,4,6,0.1313,1.9243,1.6412,0,0.0774356567957746,1
476.223,1,1,1,2,4,6,6,2.5915,0.7127,0.9686,0,0.110496992918855,1
433.597,2,1,2,2,3,6,6,-0.3381,-0.1765,0.6419,0,0.0622492502139536,1
532.897,1,1,1,6,3,6,6,-0.7817,0.414,0.8382,0,0.132149990734459,1
401.513,1,2,2,1,3,2,2,-0.3381,-1.6459,-1.7227,0,0.00439614022645916,1
425.228,1,1,1,4,2,6,6,-0.8956,1.3145,1.0658,1,0.104499881315324,1
554.628,1,1,1,5,3,6,6,-0.1862,4.187,2.5347,1,0.196575555364574,1
486.582,1,1,1,5,3,6,6,-0.3381,0.7898,1.2243,1,0.144751044737716,1
511.27,1,1,2,3,4,6,6,2.5915,-0.7781,0.5034,1,0.0830746329656192,1
592.632,1,1,1,4,3,6,6,-0.7104,0.2265,0.9139,1,0.112510664912755,1
550.252,1,1,1,1,3,6,6,-0.3381,0.9339,1.1739,1,0.0853303806031379,1
369.297,1,1,1,2,3,6,6,0.5643,0.1044,0.8484,1,0.0954372989942595,1
440.202,1,1,2,3,3,6,6,-0.3011,0.5576,1.1183,1,0.079679112738942,1
527.067,1,1,1,5,3,6,6,-0.4725,1.4975,1.4637,1,0.149730032386396,1
591.768,1,1,1,5,3,6,6,-0.5753,0.7273,1.098,1,0.133254867969122,1
519.543,1,1,1,4,3,6,6,-0.3381,1.3852,1.4224,1,0.13351800125751,1
532.753,1,1,1,6,4,6,6,2.5915,5.2563,2.969,1,0.288192706118418,1
584.986,1,1,1,3,1,6,6,-1.4215,0.8863,0.4952,1,0.0661780983413464,1
603.999,1,1,2,3,3,6,6,0.1674,-0.2104,0.5054,1,0.062996913819556,1
491.214,1,1,2,3,4,6,6,-0.0621,0.422,0.8618,1,0.0705888916313418,1
514.234,1,1,2,1,3,4,4,-0.3381,0.2109,-0.7159,1,0.0137805708811593,1
378.57,1,1,2,3,2,6,6,-0.7244,0.4545,1.1011,1,0.0773286703775626,1
565.49,1,1,1,6,3,6,6,-0.0221,2.8688,1.9883,1,0.19432821780586,1
525.454,1,1,2,2,4,6,6,2.5915,0.8217,1.236,1,0.0918758939002779,1
580.519,1,1,1,5,1,6,6,-1.0979,1.361,1.3309,1,0.134753623345918,1
625.298,2,1,1,5,4,6,6,1.5043,-0.0062,0.9317,1,0.166623971488786,1
467.846,1,1,1,5,4,6,6,1.0269,1.4823,1.2515,1,0.148476912531515,1
617.936,2,1,2,4,3,6,6,0.0248,0.9412,1.2593,1,0.102606100895369,1
501.459,2,1,2,1,9,6,6,5.032750553,-0.47,0.534,1,0.0827311130840185,1
487.049,2,1,1,6,3,6,6,-0.3381,2.7455,1.819,1,0.187674106256199,1
551.104,2,1,2,5,4,6,6,0.2774,1.4445,1.4442,1,0.122891292499326,1
466.586,2,1,2,2,4,6,6,0.6642,0.5396,0.5124,1,0.0560685710279132,1
443.571,2,1,1,4,3,6,6,-0.3381,2.2087,1.3944,1,0.125911249090259,1
441.045,2,1,1,5,7,6,6,2.905855316,-1.0061,0.2957,1,0.14669292891292,1
561.368,2,1,2,5,3,6,6,-0.5753,2.0495,1.5012,1,0.109553882916031,1
388.813,2,1,2,3,3,4,4,0.514,-0.6583,-0.7667,1,0.0230590012841017,1
587.591,2,1,2,6,3,6,6,-0.3381,0.5658,1.2866,1,0.135419416603399,1
373.811,2,2,2,1,1,5,5,-1.1955,-1.1235,-1.1019,1,0.0106894380269632,1
597.063,2,1,2,5,2,4,4,-0.8828,1.3972,-0.1766,1,0.0287414088408236,1
584.516,2,1,1,5,3,6,6,0.4801,2.298,1.8819,1,0.195177266570999,1
578.949,2,1,1,5,3,4,6,-0.1144,1.8473,1.3856,1,0.111389587254397,1
569.37,2,1,1,4,3,6,6,-0.888,0.4982,1.0138,1,0.121715513112872,1
401.611,2,1,2,1,3,6,6,-0.7346,-0.5065,0.6859,0,0.0572805809134985,1
550.323,2,1,2,2,4,4,4,0.0901,0.4487,-0.2566,0,0.0230586566561585,1
616.869,1,1,2,4,4,6,6,2.5915,0.3814,0.8882,0,0.100897418929667,1
601.751,2,1,2,6,2,5,6,-1.1467,0.6649,1.0544,0,0.0938000208492386,1
599.263,2,1,1,4,1,6,6,-3.1297,1.6562,1.4394,0,0.112554216805424,1
482.731,1,1,1,4,1,6,6,-1.6448,1.4719,1.4543,0,0.121729419802921,1
294.439,2,1,2,1,4,6,6,0.5599,-0.6291,-0.4337,0,0.0315702969703386,1
519.753,2,1,1,3,4,4,6,2.5915,2.0534,1.5233,0,0.114106243510303,1
599.707,1,1,1,5,4,6,6,1.5043,1.6768,1.2816,0,0.15253004357132,1
298.69,2,1,2,1,2,5,5,-0.8427,-1.1659,-0.2911,0,0.0279065048203865,1
505.059,1,1,1,3,3,4,4,0.2947,0.6079,-0.0947,0,0.0384118341270113,1
475.862,1,1,1,5,4,5,6,2.5915,1.188,1.3706,1,0.160311799420669,1
460.774,1,1,1.263755171,2,4,6,6,0.6642,1.8351,1.3398,1,0.0931959408930529,1
537.281,1,1,1,3,3,6,6,-0.1613,0.0081,0.7097,1,0.0948358380873566,1
