treat,Female,HOMEPOS,ESCS
0,0,0.093046208,-1.509604628
0,1,0.575802195,0.038871029
0,1,0.286004681,0.54670968
0,0,0.365470264,-0.651477845
0,1,1.045707992,0.872403373
0,0,1.254189496,1.315346795
0,1,0.709546987,1.153778372
0,1,-1.503358761,-0.006924403
0,1,-1.182720787,-0.248591703
0,1,0.741621064,0.870820563
0,0,0.193380502,-0.442425108
0,1,0.587418768,0.577270098
0,0,-1.542320541,-1.901898115
0,0,-0.107005571,0.471221796
0,0,-1.910864028,-0.313852196
0,0,-0.61474233,-1.966184571
0,0,0.249921343,1.004020151
0,0,-0.332449327,0.725323754
0,1,-0.678787684,0.046298063
1,0,-0.272310432,0.625728449
1,1,0.969840462,1.267010198
1,0,0.321471209,1.035189342
1,0,0.374311195,1.234258197
1,1,0.319620781,0.631816182
0,1,0.964597584,1.189330731
0,0,0.374516798,0.932428416
0,1,0.718079514,-0.397375887
0,1,-0.352495626,0.364442967
0,0,0.507747582,0.713635307
0,1,-0.261207867,0.378931771
0,0,-2.284855996,-2.250238173
0,1,-0.855914721,-0.823273658
0,1,-0.195106483,0.659332733
0,0,-1.398706803,-0.006924403
0,1,-1.330960594,-1.415001264
0,0,-0.380354841,0.083189722
0,1,1.089398642,1.36940586
0,1,0.563157607,-0.137673216
0,0,0.905589505,0.886892177
0,0,0.094999437,-0.93772303
0,0,-1.196907398,-0.12391494
0,1,0.426534373,0.351293465
0,1,-0.154294275,0.224303363
0,1,-0.401223551,-0.336133297
0,0,-0.653190103,-0.214256891
0,0,-0.569612458,-0.932609335
0,1,0.518027735,-0.753508243
0,0,1.291917657,1.432353015
0,1,-0.150696221,-0.052444959
0,0,0.434450091,0.782426686
0,1,-1.727363296,-1.680548159
0,0,-1.26753205,-1.015037234
0,1,-2.710145928,-0.888168887
0,0,-0.366682237,-0.743646116
0,0,0.656398595,-0.575137678
0,1,0.298340864,0.924392609
0,1,-0.070511027,0.285911217
0,0,0.174156615,0.794967415
0,0,-0.758870076,-0.713085698
0,1,0.654959374,1.180320887
0,0,-0.853036278,-0.205734066
0,1,-0.625125285,0.522480505
0,1,0.440720984,1.112260036
0,0,-0.409550475,0.415092902
0,1,0.345321164,0.567529726
0,0,-0.053343172,0.872038109
0,0,-0.043577026,0.39829076
0,1,0.650538908,0.965667436
0,1,0.437225732,0.192403645
0,0,-0.398036704,-0.712111661
0,1,0.011421792,0.069918465
0,1,-1.866248164,-0.23909484
0,1,-0.001082725,-0.006924403
0,1,-0.943501625,-0.265150336
0,1,0.143624561,0.907468713
0,0,-0.570229268,-2.613310544
0,0,-0.838027255,0.002101124
0,1,1.341982003,1.227683446
0,1,0.724350407,-1.141783826
0,0,-0.731216465,0.778287027
0,0,-0.132191946,0.535751762
0,0,-1.226514239,-1.258790046
0,1,-1.315026357,-2.198005427
0,1,-1.251906217,-1.851004671
0,1,0.631623426,0.792775831
0,0,1.006335005,-0.666818931
0,1,-1.609655543,-1.729980547
0,0,-1.493181409,-0.056584618
0,0,-0.557893084,0.305270206
0,1,2.930779658,1.894168408
0,0,0.102812353,0.939977205
0,1,0.667501161,0.531612104
0,1,-0.881923508,0.139075107
0,0,2.440416357,1.655529291
0,1,-1.494826234,-1.53346854
0,0,-0.545248496,0.356041896
0,0,-0.416129773,-1.38663243
0,0,1.158789675,1.248625246
0,1,-1.935022388,-0.877941496
0,0,1.232498373,0.606491214
0,1,1.601453066,0.221137742
0,1,0.94013082,0.650322889
0,0,-1.234018751,-1.767724489
0,0,0.339872683,-1.473930515
0,0,-0.508137143,-0.256871019
0,0,-0.379532428,0.42812065
0,0,4.911765153,2.932492076
0,1,0.04884155,-0.341490502
0,0,0.108774842,0.84196471
0,0,-0.740879808,-1.043284313
0,1,-0.404924406,0.346666788
0,1,-0.699656395,-0.667305949
0,0,-0.087370478,-1.067391734
0,1,1.439335052,1.270054065
0,1,0.407618891,0.574469741
0,0,2.158431759,-0.442059844
0,0,1.277422642,1.300249218
0,0,0.184333967,0.02450398
0,0,0.817488594,0.521384713
0,0,-0.302945288,-0.313365178
0,0,-0.271899226,0.198247868
0,0,-0.519239709,0.769885956
0,0,2.612608921,1.554351176
0,0,-0.883876738,0.037409973
0,1,-0.661825431,-0.864548485
0,1,-0.934763495,-1.78842278
0,1,0.078037184,-1.131799945
0,0,-1.885677653,-0.453870045
1,0,-0.001082725,-0.006924403
1,1,-1.39582836,0.18704644
1,1,1.024222472,-0.0679078
1,0,-0.030110026,0.731167977
1,1,-0.001082725,-0.006924403
1,0,2.083181038,1.424560717
1,0,-0.845531767,-0.919338078
0,1,-2.062496286,-1.687975193
0,1,0.241800022,-0.991173322
0,0,-0.208573483,-1.1018483
0,1,0.421908304,-1.046936953
0,0,-1.015771101,0.327307798
0,0,-1.783184527,-1.284723787
0,1,0.69566878,0.196665057
0,0,0.09726107,0.71107846
0,1,-0.871437752,0.415336411
0,0,-0.593770818,-1.489028092
0,0,-1.24604653,-3.48616964
0,1,-0.251647324,-1.415610037
0,1,-1.452883209,0.137005278
0,1,-1.267326447,-1.983473732
0,1,1.167733408,0.850000517
0,0,-0.747150702,-0.091528203
0,0,-1.544582175,-2.650080448
0,1,0.242211229,-1.150306652
0,1,-1.6201413,0.064195997
0,1,-0.72957164,-0.549447447
0,0,-0.804308353,-0.624691821
0,1,-0.873596584,-0.315313252
0,0,-0.293898753,0.364808231
0,1,-0.677245661,0.298573701
0,1,0.692687536,0.547683718
0,0,-0.04244621,-1.181232333
0,1,-0.666657103,-0.723313089
0,0,-0.597471673,-1.717074554
0,0,-1.359745023,-1.387119449
0,0,-0.325972831,0.778530537
0,0,0.357760149,0.326333761
0,0,-0.08408083,-0.545186034
0,0,-0.482745165,-0.492344515
0,1,-0.140313267,0.104496786
0,1,-1.338259503,-1.460902768
0,0,-0.773056688,0.50847872
0,1,-0.686394997,-1.063982604
0,0,-0.001082725,-0.006924403
0,0,0.010496579,-1.326729142
0,0,-1.652523782,-0.780050757
0,0,-0.001082725,-0.006924403
0,1,-2.357845083,-1.338661097
0,0,1.017334769,1.237423818
0,0,-1.573777809,-1.912369015
0,1,-0.31651509,0.606491214
0,1,0.906000712,1.163762254
0,0,-0.79670104,-0.704441118
0,1,0.281481413,-0.537028472
0,0,-0.225741339,-0.229476223
0,1,1.08456697,1.115669167
0,1,0.293509192,0.872038109
0,1,0.634501869,0.799107073
0,1,1.064212267,1.509423709
0,1,-0.571976894,0.746874327
0,1,-0.901764204,-0.201716162
0,0,0.513401666,0.293460005
0,0,0.847609442,1.138315532
0,1,1.671049702,1.220012903
0,0,-0.453343927,-0.177608741
0,1,1.92949275,1.860807634
0,1,0.552157843,0.883970065
0,1,1.486418153,1.441606369
0,0,1.167013798,1.20187146
0,0,1.014147922,0.959214439
0,0,1.186340486,0.807751653
0,0,0.468683,0.22369459
0,1,0.815021357,1.350655644
0,1,0.461692496,0.693667545
0,1,0.407104884,0.971755169
0,0,0.81255412,0.594802768
0,0,-0.297599609,0.665055202
0,1,0.664314313,-0.571728548
0,1,-0.001082725,-0.006924403
0,1,0.683641001,0.89091008
0,0,-1.37300642,0.498860102
0,1,0.453262771,-0.115148605
0,0,-0.075342699,-0.566614853
0,0,0.69967804,0.923053308
0,0,0.231828274,0.971024641
0,1,2.277681534,1.760847065
0,1,-0.570332069,0.043132442
0,0,-0.296777196,-0.285239853
0,1,0.097980681,0.459898614
0,1,0.294537208,0.872525128
0,0,0.479065955,0.801785675
0,0,-0.241572774,-1.461511541
0,1,0.466832573,0.097069753
0,0,1.154472011,0.22028546
0,0,-0.293487547,-0.591087538
0,1,-0.858176355,-0.88719485
0,0,-0.238899935,0.187411704
0,0,0.851207496,0.339848528
0,1,0.591428028,0.000396559
0,1,-0.19222804,0.15746006
0,0,0.488729299,0.806047088
0,0,0.064056176,-0.078135191
0,0,0.492224551,0.581166247
0,0,-0.619882407,-1.525554487
0,1,1.066062695,1.258609127
0,1,-1.065527042,-1.870485415
0,1,0.107232819,-0.389096571
0,1,0.686416642,0.892127627
0,1,0.409469319,0.97285096
0,0,0.681482169,0.889936043
0,0,0.369685127,0.155511985
0,0,-0.122528602,0.192768909
0,0,0.389320219,0.938881413
0,1,0.595951295,0.852679119
0,0,-1.527517121,-0.846407042
0,0,0.348919217,0.996714872
0,0,-1.021322384,-1.725475625
0,0,1.140593804,1.290995865
0,0,0.923065766,1.397652939
0,0,0.627511365,1.168388931
0,0,-0.424148293,-0.346117179
0,0,0.256603443,0.704990727
0,0,-0.912455563,-1.263051459
0,1,-0.244348416,-1.319423863
0,1,0.436917328,0.657749922
0,1,0.364031042,0.449792978
0,0,0.458711252,-1.131556435
0,0,1.546248644,0.134204921
0,1,0.482355604,0.619518962
0,0,0.071766291,0.196908567
0,1,-1.162160481,0.263630116
0,0,-0.227900171,-0.205247047
0,0,-0.957379832,-0.565519061
0,0,0.542186095,-0.667549459
0,1,-1.253242637,-0.996165263
0,1,0.678089718,0.22186827
0,0,-1.797062734,0.314280051
0,0,-0.76380455,0.663350636
0,0,-0.327309251,0.199221905
0,0,0.288883123,0.995740835
0,1,0.101784338,-0.665601384
0,0,1.315253605,1.090344199
0,1,-0.807906406,-1.187320066
1,0,0.633576656,0.894197456
1,0,-0.250516508,-0.290597058
1,1,-0.37428955,0.002709898
1,1,3.260464167,2.515604149
1,0,0.876291069,1.477889255
0,1,0.309237827,-0.575259433
0,1,-0.564472382,0.423128709
0,1,-0.713637403,-0.165068012
0,1,-1.898322241,-2.602839644
0,1,-0.634069018,-0.507807356
0,1,-1.098526333,-0.652086618
0,0,1.020213212,1.087665597
0,1,-0.552136198,-1.15627263
0,0,-0.023325125,-0.543968487
0,1,-0.488707654,0.556693562
0,0,-2.490459058,-1.245397034
0,1,-0.196031696,0.110462764
0,1,-1.405800108,-0.336863825
0,1,-1.24810256,-1.253189332
0,0,0.6970052,-0.411621181
0,1,0.267294802,0.910877843
0,0,-0.285160623,-0.637841324
0,1,0.792096616,0.665785729
0,0,-1.114460571,-0.243965026
0,0,-1.760773793,-4.684722429
0,1,-1.254476255,-2.00307623
0,1,-2.664399247,-0.641859227
0,0,-1.155683984,-1.092229683
0,1,-0.593359612,-0.771893195
0,1,-0.381280054,-0.075821853
0,0,-2.536822548,-1.964967025
0,1,-0.285366226,0.172314127
0,1,-0.837616049,0.228686531
0,0,0.188651631,0.725689018
0,1,-0.667479516,0.805925333
0,1,-0.408728063,0.219189668
0,0,0.935196346,1.45317306
0,0,1.090735062,1.118347769
0,0,1.435325793,1.041885848
0,0,-0.325870029,-0.952333588
0,0,0.438253747,0.009162894
0,0,0.243958855,0.553649695
0,1,0.688061467,0.075153915
0,1,-0.347355549,-0.853468811
0,0,-2.036179094,-2.594925591
0,1,-0.904642647,-1.10367462
0,0,-0.941239992,-1.640369124
1,0,0.267911611,1.037015662
1,0,1.091454673,0.024382226
1,0,1.978015073,1.202723742
1,0,1.97513663,1.478132764
1,0,0.296079231,0.873133901
1,0,-0.505464303,0.051290004
1,0,0.946298912,1.206498137
0,0,-0.862494019,0.368826135
0,1,-1.254579057,-1.852222217
0,0,0.331134553,-0.414786802
0,0,-0.022091507,0.437861022
0,0,-1.584263565,-0.694944255
0,0,-1.32736254,-0.02967684
0,0,0.337919454,0.740421331
0,0,0.662977893,1.083160675
0,1,-0.635611041,0.49277237
0,1,0.582484295,-0.355735796
0,0,0.966756416,-0.155692904
0,0,-0.245170828,0.315497597
0,1,3.131345444,-0.733053461
0,0,-1.962778801,-2.311359008
0,0,-0.632218591,0.494233426
0,1,0.613633159,0.432747327
0,0,-0.261721874,0.132256847
0,1,-0.324739213,0.205431392
1,1,0.407927296,0.369556662
1,0,0.542391698,0.22552091
1,1,1.791635898,1.876270474
1,0,-0.161901588,0.698902995
1,1,0.469402611,0.69695492
1,1,-0.474829447,0.688553849
1,0,0.13683966,0.97991273
1,0,-1.107470067,0.413144828
0,1,1.300450184,1.335436312
0,1,-0.254320164,0.809699727
0,1,-0.039567767,-0.631023063
0,1,-0.001082725,-0.006924403
0,1,0.520803376,0.1205684
0,0,-1.097189913,-0.752168941
0,0,0.344498752,-0.006924403
0,0,0.38335773,-0.32651468
0,0,-0.127874282,-0.75789141
0,1,-0.157378321,0.001492351
0,1,-1.289223173,-0.722582561
0,0,0.296798841,0.974068507
0,0,-0.225330133,-0.436824394
0,1,0.541260881,-0.851642492
0,1,-0.510809983,0.547074944
0,0,1.17050905,1.054426577
0,1,-0.00420404,0.188994514
0,1,-0.448615057,0.045811044
0,0,0.69834162,1.173989645
0,1,-0.174443375,-0.665114366
0,1,-1.559488397,-0.563449232
0,0,-0.471231394,-1.108666561
0,0,2.594001844,1.386451511
0,1,0.505691551,0.989531348
0,1,-0.250722111,0.484127789
0,0,0.489140505,0.579826946
0,0,-0.225124529,0.173288164
0,1,1.659844335,1.517094252
0,1,1.051773282,0.422154672
0,1,0.428796007,0.860593172
0,1,1.423195212,0.860593172
0,1,1.017231968,1.212220605
0,1,-0.684750173,0.023529943
0,1,1.364701141,-0.266854901
0,0,-0.641059522,-0.787599545
0,0,1.133500499,-0.006924403
0,1,0.169427745,-0.86260041
0,0,-0.51327722,-0.006924403
0,0,-2.141653464,-0.711624642
0,1,-0.01160575,-0.166529068
0,0,0.484925642,0.854748949
0,1,1.098033971,1.347977042
0,1,-0.340262244,-1.051685384
0,0,0.52039217,0.724227962
0,0,-0.319085128,0.454419655
0,0,-0.364112199,0.610996136
0,0,0.280247795,-1.209235903
0,0,0.995540845,-1.964601761
0,1,-0.553164214,-0.824856468
0,0,0.282817833,-0.654643466
0,0,-0.26007705,-1.570238445
0,0,-0.569509657,-0.156423432
0,1,-0.17279855,-0.702006025
0,0,-0.746945099,-1.555749641
0,0,0.7910686,1.063436421
0,1,-0.522426556,-0.816577152
0,1,0.900963437,0.180349934
0,1,2.23440209,1.329226825
0,1,0.49150494,0.782061422
0,0,0.139306896,0.100478883
0,1,-0.950903335,0.45612422
0,1,-0.597985681,-1.717318064
0,0,0.094074223,-2.18838681
0,0,0.890374879,1.156943993
0,1,0.603250204,-0.968039938
0,1,0.870636985,0.9974454
0,0,0.411525349,0.324629196
0,0,0.329181323,1.038476718
0,1,1.296029719,1.157431012
0,1,0.23223948,0.870455299
0,1,-1.384725795,-1.833350246
0,1,0.416151418,-0.654521711
0,0,-0.509370762,0.578974663
0,1,-0.64424637,-1.611635026
0,1,0.90250546,1.26287054
0,0,0.232136679,0.367365079
0,1,0.580428264,0.896267285
1,1,0.996157654,0.573982722
1,1,2.156889736,1.632761171
1,0,2.647767044,1.947009927
1,1,0.596362501,0.878004087
0,0,0.33833066,0.740543085
0,0,0.479991169,0.102792221
0,0,-0.097856235,-0.853103547
0,0,1.87038187,1.482881195
0,0,-0.003792834,0.641921818
0,0,-0.776037932,-0.398836943
0,1,-0.607751826,-0.97437118
0,1,-0.723917556,-1.118041669
0,1,0.827871548,1.129792706
0,0,-1.309577876,-1.951574013
0,1,-0.052006752,0.168174469
0,0,0.103017956,-0.468845867
0,1,-0.477810692,-1.287645899
0,1,0.009057357,-0.622865502
0,1,0.426945579,0.112532593
0,0,-1.144889824,-1.754087968
0,0,-0.295440776,-1.862449608
0,0,-1.167917367,-1.386754185
0,1,0.779554829,0.31634988
0,0,-0.211760331,0.777921763
0,1,0.095616246,-0.844337213
0,1,-0.434428446,0.404256738
0,0,-0.291431517,-0.887073095
0,1,0.408749708,0.424102746
0,1,-0.726487594,-0.842389138
0,1,-0.193667261,-0.844458967
0,1,0.052131199,0.268865566
0,0,-0.514305235,-0.662070499
0,1,0.295462421,-0.681916508
0,0,-0.089837715,-0.527653364
0,1,2.965423774,2.185892553
0,0,0.843908587,1.136732721
0,1,-0.07606231,-0.063646387
0,1,1.693666039,0.248654294
0,1,0.491813345,0.208597013
0,1,-0.325047617,0.502147478
0,0,1.368813202,0.610387363
0,1,1.881998443,1.462791678
1,1,-1.110759716,0.034366107
1,1,0.1798107,0.369678417
1,1,0.389217417,1.190426523
1,0,-0.518725701,-0.060115503
1,1,-0.473287424,0.689162623
1,1,-0.531987098,0.638512688
1,1,-0.386008925,0.727150074
1,1,0.426945579,0.77913931
1,1,1.759973026,1.535479205
1,0,-0.450054278,0.724471471
1,0,-1.371155993,0.147476178
0,1,-0.307879762,-0.114296322
0,0,-0.202610994,0.42970346
0,0,-2.705828264,-1.761758511
0,0,-1.150338305,0.394516366
0,0,-0.001082725,-0.006924403
0,0,-0.022399911,-0.04538319
0,0,-0.272104829,-0.677411585
0,0,-0.475549058,-1.764680623
0,1,-0.335636175,0.271057149
0,1,-0.568687245,-0.831674729
0,0,-0.019418667,-0.106991043
0,0,0.94085043,-0.375825314
0,0,-0.6060042,-1.237482982
0,0,-0.698731181,0.515662244
0,0,1.065240282,0.880804444
0,0,-0.001082725,-0.006924403
0,1,-0.52335177,-0.804279932
0,1,-0.077193127,-0.069247101
0,1,-1.146945854,0.395977422
0,0,-2.110093394,-0.148996398
0,1,0.286518688,0.818709572
0,1,1.161051309,1.023135631
0,0,-0.985033444,-1.266947608
0,0,-1.815978215,-0.197089485
0,1,-0.031343644,0.1519811
0,0,-0.870718142,-0.636015004
0,0,-1.796445925,-2.415093971
0,1,-0.42527911,0.18181099
0,0,-0.131986343,-1.43898693
0,0,-0.751468366,0.165617621
0,1,-0.60734062,-0.974249426
0,0,1.246170976,-0.210238988
0,0,0.665239527,0.057621245
0,0,0.724144804,1.109824943
0,1,-0.217517216,-0.024684899
0,0,-0.109986815,-1.429490067
0,1,-0.228414178,-0.889873452
0,0,0.310779849,0.633033728
0,0,1.381971798,0.767085599
0,0,0.915458452,-0.85736496
0,1,0.496439414,-1.014550215
0,0,-0.925511357,-0.212065308
0,0,-0.873904989,0.665785729
0,0,-0.811607262,0.018659757
0,1,-2.274678645,-1.503760405
0,0,0.549690607,0.85767106
0,0,-1.4522664,-0.391044645
0,1,-0.613508712,-1.598242014
0,1,-0.602714551,0.632911974
0,0,-0.218339628,-0.608741962
0,1,0.443393824,0.96238006
0,1,-0.216797606,0.39829076
0,0,-0.479558318,0.384532485
0,0,-2.501870027,-1.094421267
0,0,-1.676887744,-1.464920671
0,0,-0.825382667,-0.042704587
0,0,0.959354706,-0.813046267
0,0,-1.569048939,-1.684931326
0,1,-0.783850848,0.106201351
0,0,-1.112096135,-1.639151577
0,1,-1.053088057,-1.714152443
0,1,-0.584724283,0.1938647
0,0,-0.8679425,-0.589504727
0,0,-0.132397549,0.007336574
0,1,-0.653292904,0.308922846
0,0,0.058813298,-0.236537992
0,1,0.255986634,-0.070099384
0,1,0.767938256,0.525037352
0,1,0.156166347,-0.197089485
0,1,0.391684654,1.015343334
0,0,0.359507775,0.875568994
0,1,-1.701765715,-1.443004834
0,0,0.534167575,0.825771341
0,1,0.989989562,1.326061204
0,1,-1.021013979,-0.122819148
0,0,0.406385273,1.172772098
0,0,-0.992949161,-0.656469785
0,1,0.566652859,0.990870649
0,0,-0.742524633,0.270083112
0,1,0.569531302,-1.133748019
0,1,-0.986678268,0.465742837
0,1,1.099575994,1.097040705
0,1,-0.123865022,0.841355937
0,0,0.159867203,0.713270044
0,0,0.078037184,-0.328706264
0,0,-0.795570223,-0.155449395
0,0,0.606231448,0.429459951
0,0,0.822834273,-0.006924403
0,0,0.606745456,-0.891090999
0,1,-0.727001602,0.327186044
0,1,-0.055502004,-0.437189658
0,0,0.178063073,-0.461297079
0,1,-2.182260069,-1.71512648
0,0,1.316487223,1.216603773
0,1,0.22884703,-0.527166346
0,0,-0.170536917,-0.10479946
0,0,-0.275188875,-0.847259324
0,0,-0.558407092,-0.287553191
0,0,1.977295462,1.604879356
0,1,0.102915155,0.789001437
0,1,0.036505366,0.463307744
0,1,1.054034916,1.052113239
0,1,-0.391868612,0.422763445
0,1,0.53108353,-0.282561251
0,0,0.278705772,0.890788325
0,1,-0.508651151,0.422276427
0,1,-0.470820188,-0.907162613
0,0,0.75138721,0.120324891
0,1,-0.377887604,-1.073722976
0,1,-0.002559216,-0.90472752
0,1,-0.56231355,0.122151211
0,0,1.248843816,1.338114915
0,0,0.184436768,0.824553795
0,1,-0.496417769,-0.251757324
0,0,0.9186453,1.244729097
0,0,0.515149292,0.943386335
0,1,0.068887848,-0.923843
0,1,0.605820242,-1.117919914
0,1,1.190144142,0.889936043
0,0,-0.77655194,-0.801357821
0,1,1.158686874,-0.072169213
0,0,0.726612041,0.56241603
0,1,-0.301506067,-0.065959726
0,0,0.806591632,0.013546062
0,0,0.652492137,1.128940424
0,1,1.015587143,0.733481316
1,0,1.193947799,0.886526913
1,0,1.212452074,-1.31175332
1,0,-0.465166103,-1.853196255
1,0,-0.921913304,-2.228078826
1,0,0.294331605,-0.028337538
1,0,0.436711724,0.959457949
1,0,-0.100117868,0.790827757
1,0,0.123886667,0.501295195
0,1,-0.720216701,-0.998235092
0,1,-0.068763401,0.266552227
0,0,0.4955142,0.318419709
0,0,0.694126757,-0.413325746
0,1,-0.000400384,-1.230786476
0,0,1.884260077,1.58953827
0,0,-0.281151364,0.123734021
0,1,-0.688656631,-1.735215997
0,0,-0.466502523,-1.307857171
0,0,0.205202678,0.880317425
0,1,1.713301131,0.395612158
0,1,0.478654749,0.228077757
0,1,-0.246815652,-0.917998777
0,0,0.48543965,0.9555618
0,0,0.631520625,0.465621082
0,1,-0.753215992,-2.305636539
0,1,-1.567404114,0.363955948
0,0,-0.072258654,-0.967796429
0,1,0.357760149,-0.025780691
0,0,0.583203906,1.174233154
0,1,0.064056176,0.173409919
0,0,0.536634812,-0.400785017
0,0,0.851413099,0.863271774
0,0,-0.339851038,0.722158133
0,1,0.500345872,1.112990564
0,0,1.29746894,1.183242998
0,1,-0.537846786,-0.415639085
0,1,-0.370691497,-0.091284693
0,0,0.014711441,0.876421276
0,1,-0.32453361,0.753936097
0,1,0.036608167,-0.56052712
0,0,0.905486704,1.239006629
0,1,-0.672516791,-0.147170078
0,1,0.799498326,0.644478665
0,0,0.412142159,0.596629087
0,0,0.941878446,0.726541301
0,1,-0.175676993,0.818709572
0,0,1.564238912,1.651511388
0,1,0.012141403,0.598577162
0,1,-0.413456934,-0.504885244
0,1,-1.049490003,0.287494027
0,0,-1.392127505,-0.012631188
0,1,-1.315026357,-0.275864745
0,1,1.055268534,1.555812232
0,1,-1.552395091,-1.649257213
0,1,-0.001082725,-0.006924403
0,1,-1.219523735,-1.3413397
0,0,-0.001082725,-0.006924403
0,1,0.513093262,1.319851717
0,0,0.038047389,0.04386297
0,1,-1.673084088,-0.059384975
0,1,0.290425146,0.845495595
0,0,0.093663017,0.961162514
0,0,0.813068128,-0.104434196
0,1,1.463082206,1.40629752
0,1,0.76485421,0.533438423
0,0,0.893870131,1.08303892
1,0,1.421858792,1.237302063
1,1,1.128154819,0.656654131
1,1,-0.010680537,0.160990945
1,0,0.013477823,1.077194697
1,0,1.563622103,1.751958975
1,1,0.000113624,-0.488448366
0,1,-1.202150276,-0.22679762
0,0,0.302041719,-0.407359768
0,0,-0.40245717,0.468421439
0,1,-0.260899462,0.25328097
0,0,2.268840603,1.480202593
0,1,1.210190441,1.522573212
0,0,-0.682385738,0.44723613
0,1,-0.051081538,0.973581488
0,1,1.365831958,1.439414785
0,1,1.783206172,1.36940586
0,1,0.333910194,0.461846688
0,0,-1.299914532,-1.029160773
0,0,1.4156907,-0.889142924
0,1,0.459739267,0.793384604
0,1,1.519211842,1.682315314
0,0,-0.230367408,0.493015879
0,1,1.017334769,0.859984399
0,1,-0.367813054,-0.397010623
0,1,-0.055399202,0.292485968
0,1,1.563108095,0.835998732
0,0,-1.011967445,-1.653518626
0,0,0.701322864,1.074637849
0,0,-0.849027019,0.223816345
0,0,4.911765153,2.649777775
0,0,0.238407572,0.697076675
0,0,-0.277450509,-1.667155147
0,1,-0.371308306,-0.418682951
0,0,0.335555018,0.990992403
0,0,-0.933529877,0.152833383
0,1,-2.322995364,-1.373848192
0,1,0.247762511,0.223085817
0,0,1.241956114,0.781696158
0,1,-0.518828502,-0.387270251
0,0,2.597291493,1.925094089
0,1,1.99600534,0.958849176
0,1,-0.350233992,-0.810002401
0,0,0.51165404,0.891518853
0,0,-1.157123206,-0.861261109
0,1,-3.242246651,-2.893467997
0,1,1.142752637,1.241685231
0,0,0.130260362,-1.324902822
0,1,-0.156555909,0.525159107
0,0,-0.670152355,0.477796548
0,1,0.164287668,0.866072131
0,1,0.745219118,0.967980774
0,0,-0.40379359,0.694276318
0,0,-0.783336841,0.177427822
0,1,0.175595837,0.242079542
0,1,-1.497601875,-0.707606739
0,1,-0.581434635,-0.283657043
0,1,0.240874809,0.72337568
0,0,-0.105463548,0.270691885
0,1,-0.375317566,0.284084897
0,0,1.705899421,0.737012201
0,0,-0.557070672,-1.455545563
0,0,-1.366015916,-0.952211834
0,1,-1.501919539,-1.01649829
0,1,0.123783865,-0.107599817
0,1,1.047764022,0.043010687
0,1,0.237893564,-0.279273875
0,1,1.475623993,1.235597498
0,1,-0.110912029,-0.12915039
0,0,1.541622575,1.59136459
0,1,-0.891278448,-0.503302434
0,0,-0.723197945,0.353972067
0,1,-1.239672835,-1.299821364
0,1,-0.350336794,0.340213791
0,1,-0.129519106,-0.570023983
0,0,0.526149056,0.822362211
0,1,-0.552341801,0.352876275
0,1,0.78027444,0.661280807
0,1,1.016615159,1.211855341
0,1,1.701581757,1.610723579
0,1,0.053878825,1.019361237
0,0,0.715098269,0.678082949
0,1,0.00587051,0.59589856
0,1,-0.001082725,-0.006924403
0,0,-0.001082725,-0.006924403
0,1,0.534270377,1.001950322
0,0,-0.027334385,0.757588737
0,0,0.997391272,1.027397044
0,1,0.57343776,0.842938747
0,0,1.411373036,1.408854367
0,1,0.010702182,0.195447511
0,0,-1.377838092,-0.333454695
0,1,-0.725665182,-0.691048106
0,0,-0.353112435,-1.53529486
0,1,0.69967804,-0.926034584
0,1,0.592558845,0.151859346
0,1,-0.883157127,0.410222716
0,1,0.687239055,0.263508361
0,0,-0.574341329,-0.964874318
0,1,2.444425617,1.933982179
0,0,1.005923799,0.734333598
0,1,0.644884824,-0.622865502
0,1,-1.079405249,-1.255137407
0,0,0.156166347,0.988313801
0,0,0.98248505,0.593219957
0,0,1.226227479,1.362222336
0,0,0.676444894,0.585792923
0,1,0.206230693,0.758562774
0,1,0.84010493,1.135028156
0,1,-0.188629986,0.848295952
0,0,-0.557995886,0.551701621
0,1,-0.001082725,-0.006924403
0,1,0.765985027,0.750648722
0,1,0.152157088,0.483397262
0,0,-0.420344636,0.712296006
0,1,-2.110813005,-1.382127508
0,1,0.680659757,1.355160566
0,0,-0.220087254,0.381732128
0,0,-2.365760801,-2.790828825
0,0,1.452288045,0.395246894
0,1,0.907131528,0.560467956
0,1,-0.833401186,-0.725504673
0,1,-0.105977556,0.446505602
0,0,-1.478377989,-2.377228274
0,1,0.585362738,-0.505372263
0,1,-0.013456178,0.587497489
0,0,0.416151418,1.076342414
0,0,-2.012329139,-0.886342567
0,1,-1.263419988,-1.777099597
0,1,0.83537606,0.383314938
0,1,-0.050773134,0.571182365
0,1,-0.274058058,0.474022153
0,1,-0.506183914,0.649714115
0,1,1.081071718,1.516728988
0,0,-1.109423296,-0.971449069
0,1,0.393123875,-1.109884107
0,0,0.62113767,0.667490295
0,0,-0.184003917,-0.782364095
0,1,-0.803897147,-0.863574447
0,0,-0.608574239,0.270935395
0,0,-0.655554538,-1.666911638
0,0,0.57950305,-0.042582833
1,1,1.309702322,1.006211735
1,1,-0.709730945,0.435304174
1,0,0.691556719,1.196270746
1,0,-0.790944154,0.148450215
1,1,-0.396083475,0.571912893
1,0,-1.095545089,0.317689181
1,1,0.939308408,1.20345427
1,1,0.048121939,0.34252713
1,0,0.514840888,1.270297574
0,0,0.905692307,0.031443995
0,0,0.108877643,-0.866618314
