Y,GENDER,ST011Q06,ST011Q07,ST013Q01,ST034Q01,MISCED,HISCED,BELONG,HOMEPOS,ESCS,treat
459.204,1,1,2,3,4,6,6,0.3998,-1.1267,0.5385,0
441.314,1,1,1,5,3,5,6,0.2947,1.4362,1.2738,0
427.367,1,1,2,1,2,5,5,-0.7768,0.2087,-0.5163,0
413.989,1,1,2,2,4,4,5,0.3602,-0.2604,0.0345,0
452.509,1,1,2,5,2,6,6,-1.2988,-0.4005,0.2268,0
469.659,1,1,2,3,2,5,6,-1.4115,0.4118,0.9593,0
411.517,1,1,2,3,3,2,4,-0.1144,-0.0127,0.1111,0
527.457,1,1,2,2,3,6,6,0.0248,-0.2095,0.731,0
509.973,1,1,1,5,3,6,6,-0.604,0.867,1.3952,0
523.066,1,1,2,3,3,6,6,0.0248,0.7579,1.2931,0
635.119,1,1,1,3,3,6,6,-0.3381,1.2624,1.5405,0
520.457,1,1,1,5,4,6,6,2.5915,1.6933,1.6782,0
511.088,1,1,1,3,3,5,5,-0.2188,1.1231,0.9356,0
484.555,1,1,1,3,4,4,4,1.5611,1.3363,0.7515,0
465.587,2,1,2,2,2,4,4,-0.9414,-0.3305,-0.8735,0
483.265,2,1,2,5,4,4,4,0.4597,-0.3331,-0.0273,0
493.144,2,1,2,3,3,6,6,-0.7346,0.6193,1.0562,0
410.495,2,1,1,1,3,5,5,-1.0462,-0.1245,0.0212,0
460.167,2,1,1,2,4,6,6,-0.5607,0.1634,0.7854,0
665.356,2,1,1,5,4,6,6,2.5915,0.495,1.2585,0
639.312,2,1,1,4,4,6,6,1.0269,-0.2891,0.4124,0
599.722,2,1,1,3,3,6,6,-0.2588,0.3974,0.6027,0
449.763,2,1.040878554,1.162394166,3.414788939,1.974716604,3.76803633,3.618479104,-0.891581053,0.468824767,-0.383330876,0
609.249,2,1,2,3,3,6,6,-0.1144,-0.3146,0.4857,0
401.754,2,1,1,4,4,6,6,0.3998,1.4044,1.3241,0
499.519,2,1,1,4,3,6,6,0.0698,1.7999,1.6347,0
590.199,2,1,2,4,3,5,5,-0.4838,0.3976,0.6689,0
555.16,2,1,2,1,1,4,4,-1.8419,-0.2733,-0.7179,0
496.062,2,1,1.467303991,3,1,6,6,-0.8731,1.1928,1.4943,0
563.925,2,1,1,6,3,5,6,-0.082,1.3964,1.5691,0
512.679,2,1,1,3,2,6,6,-0.983,2.076,1.2816,0
364.715,2,1.147188681,1.380217677,0.848867182,2.327828778,3.898653184,3.834513613,-0.972704526,-0.172560131,-0.478052456,0
431.894,1,2,2,4,3,5,5,-0.9494,-0.1992,-0.1083,0
469.334,1,1,2,3,1,6,6,-1.9783,1.0355,0.0933,0
352.273,1,1,2,2,3,2,2,-0.5753,-1.1416,-1.8473,0
385.154,1,1,1,2,3,2,2,-0.3381,-0.3449,-1.6569,0
454.814,1,1,1,2,3,3.736304951,4,-1.0735,2.4228,0.6574,0
494.84,2,1,1,6,4,5,5,0.0825,0.408,-0.4844,0
596.114,2,1,1,5,4,4,4,1.5043,2.7442,0.1944,0
495.357,2,1,2,2,3,4,4,-0.3381,-0.1319,-0.9245,0
521.867,2,1,2,1,3,5,5,-0.604,-1.7182,-0.7142,0
410.373,2,1,2,2,3,6,6,-0.3381,0.012,-0.0555,0
470.179,2,1,2,3,4,2,2,0.3171,-0.8734,-0.6535,0
596.089,2,1,2,4,1,6,6,-1.8419,0.1322,1.1252,0
517.883,2,1,2,5,3,5,5,-0.5064,0.7973,0.7538,0
424.984,2,1,2,3,2,5,5,-0.7066,0.3675,0.038,0
450.672,2,1,1,1,3,2,6,-0.7346,1.1127,1.5144,0
419.846,2,1,2,2,4,5,5,0.7701,-0.0203,0.0814,0
445.937,2,1,2,1,3,5,5,-0.8307,-0.1584,-0.0177,0
442.633,2,1,1,4,3,6,6,0.0248,1.7653,1.5832,0
576.511,2,1,2,1,4,6,6,0.3171,-0.1775,0.8874,0
353.906,1,1,2,1,4,1,1,1.5043,0.0322,-0.7923,0
469.575,1,1,2,2,3,5,5,-0.4725,0.3562,-0.5034,0
361.244,1,1,2,2,3,4,5,-0.1266,0.1438,-0.2095,0
313.036,1,1,1,2,9,6,6,-2.3699,0.2705,0.0395,0
413.432,1,1,2,4,2,4,4,-0.9807,1.3039,-0.3678,0
455.473,1,1,2,5,2,4,5,-1.1342,0.0528,0.5629,0
477.793,2,1,2,2,2,4,4,-0.4348,0.5494,-0.2609,0
488.741,2,1,2,2,3,6,6,-0.3381,0.7494,1.3313,0
498.671,2,1,1,2,1,4,6,-1.6279,-0.3027,0.9034,0
488.028,2,0.760088545,2.261871246,1.136133483,2.943433169,4.250736273,4.803235752,-0.858805498,-0.305629324,-0.186731336,0
489.198,2,1,2,4,3,4,4,-0.5753,0.3239,0.2142,0
374.309,2,1,2.020352396,2,3,4,6,-0.0353,0.0763,0.836,0
406.789,2,1,2,1,3,4,4,-0.2541,0.4595,-0.6039,0
639.065,2,1,2,2,3,6,6,-0.7346,-1.1582,-0.1549,0
463.788,2,1.312616143,1.714767801,1.111885456,4.464494208,5.182054149,4.58641955,-0.102378258,-0.689221267,0.007840314,0
680.215,2,1,1,4,3,4,4,-0.3381,0.9381,0.1506,0
410.118,2,1,2,3,3,6,6,0.3645,1.4389,1.5021,0
481.352,2,1,2,1,2,5,5,-1.1798,-0.7751,0.4033,0
426.186,2,1,2,1,2,2,4,-1.3255,-1.0816,-1.0849,0
442.958,1,1,2,3,3,4,4,-0.3381,0.5685,0.1594,0
497.693,1,1,2,3,3,4,4,0.2067,-0.8525,-0.7141,0
407.309,1,1,2,2,3,4,4,-0.604,-0.7223,-0.253,0
385.292,1,1,1,1,4,6,6,1.5043,-0.2184,-0.3881,0
428.187,1,1,2,1,2,4,6,-1.4763,-0.0536,-0.0383,0
519.424,1,1,1,6,4,4,4,-1.5221,2.3889,1.2417,0
492.287,1,1,2,3,2,4,4,-0.5304,-0.4813,-0.9496,0
507.146,1,2,2,4,2,6,6,-1.0009,-0.3011,0.8626,0
457.235,1,1,2,5,3,4,4,-0.3381,1.0365,0.2901,0
376.968,1,1,2,3,2,4,4,-1.072,0.8968,-0.4225,0
444.901,1,1,2,5,4,4,4,1.0269,-0.2148,-0.8104,0
406.484,1,1,2,4,2,6,6,-0.8616,-1.8443,-0.6137,0
597.376,2,1,1,3,4,6,6,-0.3555,1.1174,1.4666,0
350.381,2,1,2,3,3,4,4,0.1313,-0.2582,-0.785,0
238.512,1,1,2,4,3,6,6,-0.3381,0.3128,0.5716,0
542.993,2,1,2,5,3,4,4,-0.3381,-0.1565,-0.045,0
435.021,1,1,1,4,3,4,6,-0.604,0.6952,1.3114,0
543.166,1,1,2,5,1,6,6,-1.5195,0.1414,0.9839,0
572.185,1,1,2,6,3,6,6,-0.3381,1.3306,1.4416,0
403.516,2,1,2,4,4,5,5,0.2906,0.0298,0.7611,0
480.085,1,1,2,4,2,5,5,-0.6981,1.3102,0.1571,0
352.379,2,1,2,5,3,5,5,-0.3381,-0.3257,-0.0928,0
602.296,2,1,2,4,3,6,6,-0.3381,-0.3771,0.4627,0
556.595,2,1,1,3,3,6,6,-0.0099,-0.413,0.8008,0
387.761,1,1,2,4,3,5,5,-0.1613,0.3004,0.0546,0
395.209,1,1,2,2,3,5,6,-0.2216,1.0569,0.3492,0
512.674,2,1,2,3,4,6,6,2.5915,0.4479,1.1172,0
561.426,1,1,1,5,3,5,5,-0.3381,1.4411,1.2591,0
512.123,1,1,1,3,4,6,6,0.6642,0.4273,1.1716,0
529.89,1,1,2,3,2,4,4,-1.2158,0.0436,-0.6534,0
470.284,1,1,1,3,2,5,5,-0.8828,0.7231,0.0447,0
459.348,2,1,2,3,2,5,5,-0.3897,0.2297,0.2973,0
660.661,2,1,1,5,3,6,6,-0.1613,1.3657,1.6611,0
433.408,2,1,2,2,2,6,6,-0.7244,0.5237,0.6698,0
661.637,1,1,1,3,4,5,6,0.9646,1.5043,1.4021,0
548.148,1,1,2,4,3,6,6,-0.5753,1.2385,1.0771,0
602.526,1,1,2,6,2,4,6,-0.8427,0.5638,1.4078,0
441.324,1,1,2,3,3,4,6,-0.6138,0.7348,1.202,0
529.682,2,1,2,2,3,6,6,-0.3381,0.1472,1.0067,0
440.447,1,1,1,2,1,5,5,-0.9691,1.0665,1.1421,0
522.418,1,1,1,5,3,6,6,-0.3381,2.9311,1.9265,0
653.942,2,1,2,3,2,6,6,-0.9389,-0.0694,0.5965,0
598.082,2,1,2,5,3,6,6,-0.2216,0.43,0.2221,0
528.502,2,1,2,3,2,5,5,-0.5917,0.3375,0.7295,0
664.264,1,1,2,2,4,6,6,-0.0621,-0.4063,0.6173,0
437.078,1,1,2,4,3,5,5,-0.4725,0.2569,0.7826,0
334.453,2,1,2,2,3,5,5,-0.3381,0.4431,-0.0582,0
524.678,1,1,2,4,3,6,6,-0.3381,1.4845,1.7255,0
544.223,1,1,2,3,1,6,6,-1.4232,-0.1071,1.0992,0
449.439,2,1,2,4,4,5,6,-0.378,0.5283,0.8161,0
413.94,2,1,2,3,2,5,6,-0.8616,1.1041,0.3665,0
466.783,2,1,2,4,2,5,5,-0.9414,0.3383,0.8538,0
414.253,2,1,2,4,3,6,6,-0.3381,-0.3347,0.7612,0
586.39,2,1,2,4,3,4,6,0.514,0.3026,0.9398,0
427.403,1,1,2,3,1,6,6,-1.5058,0.6124,0.9917,0
444.355,2,1,2,1,1,5,5,-1.6968,0.049,0.4582,0
434.487,2,1,2,1,3,6,6,0.1802,0.0947,0.2229,0
568.759,2,1,2,4,4,6,6,0.6642,0.7218,1.2385,0
545.485,2,1,2,2,4,5,5,0.6642,0.9487,0.7268,0
478.117,2,1,1,3,1,6,6,-2.0945,1.2738,1.4207,0
471.065,2,1,1,5,3,2,4,-0.0099,0.7801,-0.5067,0
431.442,1,1,2,1,2,5,6,-1.0011,-0.4279,0.3201,0
414.13,2,1,1,1,1,2,2,-3.1297,0.4254,-1.5815,0
505.134,1,1,1,3,2,4,5,0.223,0.6693,0.5828,0
428.348,2,1,1,5,4,6,6,0.6642,0.7395,0.7284,0
519.53,2,1,1,5,1,5,5,-3.1297,1.05,0.2888,0
470.968,2,1,2,5,3,6,6,-0.7104,1.7374,1.4671,0
548.871,2,1,1,5,4,4,4,1.5611,0.7935,0.2421,0
371.749,2,0.841518958,1.708239512,2,9,5,5,4.66009693,0.4996,-0.0788,0
539.013,2,1,2,3,4,4,5,-0.0621,0.0083,0.3399,0
376.135,2,1,1,6,3,6,6,-0.3381,1.3763,2.0481,0
497.336,2,1,2,1,2,6,6,-0.5917,-0.7543,-0.2545,0
538.443,2,1,1,6,3,4,4,-0.3381,1.3533,0.6751,0
510.056,2,1,2,4,3,5,5,-0.5942,0.6071,0.7459,0
384.416,1,1,1,6,2,5,5,-1.5735,0.0363,0.1849,0
558.921,1,1,1,6.95928431,3,4,4,-0.8021,0.3237,-0.5711,0
488.579,1,1,1,5,3,6,6,-0.3381,1.3189,0.9414,0
470.995,1,1,2,2,2,5,5,-1.2158,-0.8347,-0.0319,0
620.48,1,1,1,5,3,5,5,-0.1862,1.2121,0.8236,0
493.132,1,1,1,5,3,5,5,-0.3381,2.093,0.6721,0
610.87,1,1,1,6,4,5,6,0.3171,2.0748,1.4878,0
429.838,1,1,2,2,3,5,5,-0.3381,0.9194,-0.0485,0
507.845,1,1,1,5,4,6,6,1.0269,2.3262,2.0141,0
394.866,1,1,2,3,3,4,5,-0.7817,0.7501,-0.1107,0
522.925,1,1,2,3,3,5,5,-0.3381,1.4652,0.9166,0
682.203,1,1,1,5,3,6,6,-0.1862,0.7966,1.0387,0
611.698,1,1,1,5,2,6,6,-1.35,0.9864,1.2118,0
525.402,1,1,1,5,3,4,5,0.4638,0.7006,-0.1082,0
626.837,1,1,2,5,3,4,4,-0.5753,0.5639,0.4677,0
528.517,1,1,1,3,3,6,6,-0.6239,0.1659,0.8689,0
570.905,1,1,1,5,3,5,6,-0.3381,-0.2225,0.8708,0
548.942,1,1,1,6,4,5,6,0.6642,1.8952,1.6698,0
523.241,1,1,2,4,3,5,5,-0.779,0.6807,0.4217,0
517.846,1,1,1,3,2,6,6,-0.2981,0.4575,1.286,0
521.904,1,1,1,3,4,5,5,0.1157,1.294,0.0892,0
586.043,1,1,2,5,4,5,5,-0.0621,1.0009,0.4567,0
535.932,1,1,1.909229646,4,4,4,6,2.5915,0.2605,0.6971,0
525.114,1,1,2,4,3,6,6,-0.3381,0.3598,0.8782,0
500.955,1,1,2,5,4,6,6,2.5915,1.8609,0.9959,0
560.456,1,1,1,4,4,5,6,2.5915,1.2421,1.5951,0
563.354,1,1,2,4,4,5,5,0.3171,0.2061,-0.0627,0
611.692,1,1,2,5,2,5,5,-0.5917,2.0928,1.3126,0
611.729,1,1,1,4,3,6,6,-0.3381,0.8984,1.0555,0
464.693,1,1,1,4,3,6,6,-0.3381,0.7738,0.3691,0
650.376,1,1,2,3,4,6,6,2.6127,-0.1206,0.9083,0
652.23,1,1,1,4,3,6,6,-0.3381,0.8453,1.2839,0
654.473,2,1,1,6,3,6,6,-0.3381,3.166,2.2401,0
408.633,2,1,1,3,3,6,6,-0.3381,0.1452,1.0732,0
557.878,2,1,2,2,3,4,6,-0.7512,0.4008,0.2734,0
571.948,2,1,1,5,3,6,6,0.0248,1.3022,1.6791,0
511.097,2,1,2,5,4,5,6,0.5423,1.5845,1.4729,0
601.399,2,1,1,3,3,6,6,-0.5064,0.7268,1.0626,0
543.858,2,1,2,2,4,5,6,0.6642,1.4358,1.2736,0
536.671,2,1,1,3,1,4,4,-2.4078,1.5278,0.3673,0
405.625,2,1,2,5,3,6,6,-0.3381,1.6033,1.1492,0
505.416,2,1,2,3,3,6,6,0.0248,1.2158,1.4201,0
581.534,2,1,2,3,4,5,5,0.3171,0.9052,0.6695,0
589.421,2,1,2,4,4,6,6,2.5915,1.4264,1.4768,0
440.226,2,1,2,4,3,4,4,-0.3381,0.4238,0.2922,0
541.75,2,1,1,3,3,6,6,0.0248,1.2397,0.9743,0
591.556,2,1,2,3,3,6,6,-0.3381,0.1598,1.032,0
595.644,2,1,2,1,3,4,6,-0.3381,0.499,1.4046,0
583.838,2,1,1,3,2,5,6,-0.9414,0.6199,1.2837,0
504.227,2,1,1,2,3,6,6,-0.3381,0.9664,0.6672,0
553.073,2,1,1,4,4,5,6,0.6642,0.7517,1.3115,0
572.914,2,1,1,2,2,4,4,-0.707,1.0973,-0.1835,0
505.27,2,1,2,2,3,4,4,-0.6239,-0.1269,-0.1788,0
494.706,2,1,2,2,2,0,2,-0.7399,-0.1626,-0.8703,0
574.409,2,1,2,5,4,4,5,2.5915,0.346,-0.2385,0
534.366,2,1,1,2,3,5,5,-0.4725,2.1077,0.9461,0
486.293,2,1,1,2,3,6,6,0.0248,0.3827,-0.1052,0
630.102,2,1,2,2,3,6,6,-0.5064,-1.2782,0.5449,0
560.499,2,1,2,2,3,4,4,-0.3627,0.0684,-0.0244,0
549.975,2,1,2,1,3,2,2,-0.3381,-0.5985,-0.9451,0
529.641,2,1,1,5,1,2,2,-3.1297,-0.4193,-0.3214,0
593.733,2,1,2,4,2,6,6,-0.6981,-0.324,0.7096,0
463.566,2,1,2,1,1,2,4,0.045,0.2371,-0.7063,0
461.494,1,1,1,4,3,6,6,0.0248,0.2286,0.1068,0
391.434,1,1,2,2,3,6,6,-0.3381,-0.3101,0.8747,0
568.871,1,1,1,3,2,6,6,-1.2333,1.825,1.8713,0
494.002,1,1,1,1,4,6,6,2.5915,1.2278,1.4245,0
483.914,1,1,1,5,4,5,5,1.5611,1.0955,0.0162,0
624.395,1,1,2,4,3,6,6,0.0248,0.4585,0.4599,0
558.269,1,1,2,3,3,5,5,-0.3381,1.0191,0.1741,0
615.148,1,1,2,4,3,5,6,0.0248,0.6799,1.1818,0
492.135,1,1,2,1,2,4,4,-0.983,-1.628,-1.2264,0
464.492,1,0.870872231,1.240300466,5.267627904,2.425666145,5.688657174,6.310664495,-0.211286572,1.438291117,1.521967853,0
407.992,1,0.9436172,2.407545193,0.711340628,2.860875744,2.470540962,3.071723572,-1.147388889,-1.220502719,-1.409848717,0
569.698,1,1,1,4,3,5,6,-0.3381,1.4059,0.6221,0
559.389,1,1,1,3,2,6,6,-0.5917,2.0933,0.6681,0
641.052,1,1,1,5,2,5,6,-0.841,1.1143,1.2175,0
439.853,2,1,2,1,4,6,6,0.2669,-0.565,0.3524,0
649.009,2,1,1,4,3,6,6,-0.4838,-0.0113,-0.0021,0
611.649,2,1,2,4,3,5,6,-0.5753,1.0817,1.1228,0
579.988,2,1,1,5,3,5,5,-0.303,1.147,0.5931,0
470.587,2,1,2,2,3,4,4,-0.7104,-0.1861,-0.4899,0
401.483,2,1,1,2,4,4,4,0.1985,1.9598,-0.0938,0
466.733,2,1,2,1,4,6,6,2.6127,-0.8863,0.8955,0
676.454,2,1,2,3,3,5,5,0.0248,-0.2266,-0.325,0
538.543,2,1,2,3,4,5,6,2.5915,1.5825,1.6375,0
531.234,2,1,2,1,2,4,6,-1.1666,0.3066,1.0446,0
623.826,2,1,2,4,3,5,5,-0.3381,0.376,0.0204,0
512.443,2,1,2,2,4,5,5,2.5915,0.4148,-0.1306,0
512.179,2,1,1,1,4,5,5,0.75,0.4472,0.2532,0
507.534,2,1,2,3,4,4,4,0.6642,-0.2551,-0.8872,0
519.367,2,1,2,4,4,5,6,0.1643,0.7392,0.8945,0
506.377,1,1,2,2,3,4,4,-0.1985,-1.0604,-1.1004,0
437.756,1,1,2,2,2,5,6,-0.9389,-1.0499,0.6494,0
523.292,1,1,2,1,2,1,6,-0.7768,-1.3353,-0.034,0
426.237,1,1,1,1,4,6,6,0.6051,-0.0127,-0.0026,0
390.422,1,1,2,2,3,5,6,0.0248,1.1164,1.1356,0
584.549,1,1,2,1,1,2,2,-1.5441,-1.9307,-1.9797,0
519.761,1,1,2,2,2,4,4,-0.9089,-0.2332,-0.4865,0
441.447,1,1,1,2,4,6,6,2.5915,0.8902,0.3912,0
478.739,1,1,2,1,3,5,5,-0.5753,-0.34,0.3979,0
454.219,1,1,1,3,2,5,6,-0.983,1.19,0.9322,0
631.561,2,1,2,4,4,4,6,2.5915,1.1299,1.2439,0
596.064,2,1,1,4,4,6,6,1.0269,1.0552,1.2577,0
488.004,2,1,2,1,2,6,6,-0.6981,0.6748,1.2833,0
641.16,2,1,1,6,2,5,6,-1.0199,1.2047,1.3953,0
601.729,2,1,1,3,3,6,6,-0.5351,1.665,1.8331,0
609.363,2,1,2,4,4,5,6,0.9357,0.8126,1.1479,0
636.707,2,1,1,5,2,6,6,-0.8828,1.1404,0.9378,0
599.274,2,1,1,4,4,6,6,2.5915,2.5598,1.9553,0
558.312,2,1,2,3,2,6,6,-1.072,-0.4126,-0.2529,0
353.899,2,1,2.383643671,3,4,3.601782306,3.023199184,-0.696,0.4638,-0.1588,0
501.587,1,1,1,5,1,6,6,-2.4078,2.2746,1.8918,0
625.292,1,1,2,3,2,4,4,-1.2158,0.0708,-0.3128,0
531.167,1,1.126133546,2,2,3,4,6,-0.3381,0.7558,0.3005,0
559.253,1,1,1,4,3,6,6,-0.3381,2.1391,1.6974,0
503.915,1,1,2,2,4,6,6,0.3171,0.5074,1.2011,0
497.327,1,1,2,1,3,4,6,-0.5064,-0.2679,0.8128,0
478.397,1,1,1,4,2,5.878670137,6,-1.2158,1.5093,1.218,0
526.784,1,1,1,3,3,6,6,0.2067,0.3194,0.7187,0
483.532,1,1,1,5,3,6,6,0.0248,2.6649,1.932,0
547.923,1,1,1,4,3,4,6,-0.7595,1.3008,0.9967,0
529.373,1,1,2,3,3,4,4,-0.3381,0.4191,0.0425,0
540.663,1,2,2,3,4,4.594901212,5.415734303,2.5915,-0.1453,0.7981,0
593.102,1,1,2,4,3,6,6,-0.5753,0.9862,1.2117,0
576.382,1,1,1,3,4,5,5,0.9357,1.468,0.9177,0
532.064,2,1,1,3,4,5,6,0.6642,0.7333,1.4701,0
558.541,2,1,2,5,4,6,6,0.9646,0.5552,1.1566,0
559.364,2,1,2,4,3,6,6,-0.3381,0.4097,1.0205,0
534.252,2,1,2,5,3,6,6,-0.6837,0.2696,1.279,0
564.024,2,1,2,3,2,6,6,-0.9585,0.1606,0.2515,0
713.149,2,1,2,4,3,6,6,0.7333,0.9573,1.573,0
574.504,2,1,2,4,4,6,6,0.6642,-0.3097,0.1776,0
592.847,2,1,1,6,3,6,6,-0.3381,-0.4262,0.7133,0
520.945,2,1,1,4,2,6,6,-1.1407,1.51,1.7142,0
705.421,2,1,2,5,4,5,5,0.6642,0.8668,0.6554,0
729.545,2,1,1,6,3,6,6,-0.5403,1.1161,1.6314,0
516.441,2,1,2,3,3,6,6,-0.3381,0.9153,1.1443,0
568.356,1,1,2,3,3,6,6,-0.3381,0.1063,1.0123,0
483.198,1,1,2,4,3,5,6,-0.8444,-0.1055,0.5212,0
613.022,1,1,2,3,3,6,6,-0.8444,0.656,1.049,0
553.007,1,1,1,4,3,6,6,-0.3381,0.5799,1.1451,0
585.444,1,1,1,5,3,6,6,-0.5064,1.9987,1.9144,0
536.115,1,1,1,3,3,6,6,-0.8913,0.5446,0.8635,0
523.146,1,1,1,4,3,4,4,-0.5064,0.1963,0.2293,0
600.056,1,1,1,6,3,6,6,-0.3381,1.0896,1.4357,0
538.551,1,1,1,3,3,6,6,-0.3381,-0.3178,-0.218,0
382.201,1,1,1,5,4,6,6,2.5915,1.3066,1.4328,0
587.477,1,1,2,5,1,6,6,-1.3418,-0.033,0.7132,0
634.769,1,1,2,4,3,5,6,-0.1985,0.7358,1.2024,0
551.994,1,1,1,5,3,6,6,0.0248,1.5413,1.0024,0
390.486,1,1,2,3,2,5,5,-1.1113,-0.0957,0.529,0
490.012,2,1,1,3,3,4,4,-0.0221,0.2143,-0.7146,0
411.555,1,1,1,6,1,5,5,-1.2384,0.9034,0.5655,0
465.031,2,1,1,3,3,4,5,-0.6134,1.5723,0.6667,0
504.087,2,1,1,1,4,6,6,1.0269,-0.5349,0.4048,0
611.145,2,1,1,4,3,5,5,-0.5957,1.1463,0.7168,0
594.146,2,1,2,3,1,6,6,-1.902,0.4953,1.114,0
418.017,2,1,2,2,4,4,6,-0.378,0.1638,3.00E-04,0
461.529,2,1,2,2,3,5,5,-0.1613,0.3041,0.7999,0
361.074,2,1,1,3,4,6,6,1.398,0.2199,1.0334,0
447.751,2,1,1,3,3,4,4,-0.5753,0.3007,0.3296,0
479.404,2,1,2,1,3,6,6,-0.6334,-0.7758,-0.3244,0
529.638,2,1,2,1,4,4,4,0.3171,-0.4781,-0.4112,0
441.793,2,1,2,4,3,6,6,-0.5064,0.4301,0.7181,0
426.981,2,1,1.31990343,3,4,2,2,-0.378,-0.2969,-1.587,0
446.989,2,0.966128907,1.201392982,3,3,2,2,0.7555,1.608,0.0104,0
535.956,2,1,2,2,2,6,6,-1.2158,-1.1135,0.2541,0
470.981,2,1,2,3,3,6,6,-0.3381,0.2169,0.6397,0
491.465,2,1,2,3,3,6,6,-0.3133,-0.9358,0.4021,0
429.092,2,1,1,2,3,5,5,-0.1144,1.3408,1.3008,0
472.146,2,1,1,1,3,6,6,-0.6837,0.3302,0.5574,0
467.302,2,1,1,2,4,6,6,2.2154,1.6791,1.9181,0
618.273,2,1,1,3,3,4,5,-0.3381,1.2773,0.7649,0
401.429,2,1,2,3,2,4,4,-0.9585,-0.0087,-0.7753,0
448.855,2,1,2,2,4,6,6,2.5915,-0.0328,0.4467,0
474.564,2,1,2,2,4,6,6,0.4033,0.5772,1.0201,0
426.155,1,1,1,3,1,6,6,-1.0856,1.8829,0.6527,0
484.979,1,1,1,6,3,4,6,-0.4725,3.3818,1.9681,0
516.626,1,1,1,2,1,4,6,-1.4513,-0.3855,-0.2429,0
407.407,1,1,2,4,2,6,6,-0.5917,0.4352,0.3893,0
446.559,1,1,2,1,2,6,6,-1.2871,-0.1691,-0.1634,0
462.712,1,1,2,2,3,4,5,-0.1985,-0.4259,0.5316,0
434.581,1,1,2,3,3,5,5,-0.4725,-0.755,-0.6638,0
577.675,1,1,2,3,3,6,6,-0.3381,1.0119,0.9319,0
447.867,1,1,2,5,3,4,5,-0.3381,0.7038,-0.0451,0
567.818,1,1,2,3,4,6,6,-0.0621,0.5539,1.1355,0
336.985,1,2,1,3,2,4,4,-0.0323,0.3942,-0.0566,0
411.71,1,1,2,3,3,2,4,-0.3381,-0.4762,-0.6998,0
468.409,1,1,2,1,3,4,4,-0.3381,-1.4572,-0.833,0
423.788,1,1,2,6,4,6,6,0.6642,1.4382,1.5845,0
453.079,1,1,2,1,4,5,5,-0.2834,-0.5875,-0.1754,0
295.011,1,2,2,1,3,5,5,-0.3381,0.0962,0.1753,0
537.447,1,1,1,4,3,5,5,-0.3381,1.0246,0.4861,0
524.387,1,1,1,5,4,6,6,0.0439,0.3158,1.0273,0
642.744,1,1,1,3,4,5,6,0.6642,0.2623,0.6151,0
523.77,1,1,1,4,2,6,6,-0.983,1.9222,1.783,0
524.549,1,1,2,3,2,6,6,-1.1407,1.081,1.1226,0
483.18,1,1,2,2,4,4,5,0.3171,0.9624,0.1946,0
480.804,1,1,1,5,2,4,4,-0.983,-0.0088,-0.4247,0
569.39,1,1,2,3,3,4,6,-0.3381,0.3295,0.7844,0
578.267,1,1,1,5,3,6,6,-0.7104,0.8467,1.3671,0
383.634,1,1,1,3,4,6,6,2.5915,1.1734,1.3838,0
461.876,1,1,2,2,4,6,6,-0.1756,0.0941,1.0079,0
588.346,1,1,1,4,2,6,6,0.3403,-0.2189,0.8928,0
551.932,1,1,1,3,3,6,6,-0.604,1.6141,1.5251,0
459.045,1,1,2,4,3,4,6,-0.5753,1.6601,0.7362,0
601.682,1,1,1,5,3,6,6,-0.5753,0.7087,1.1924,0
593.256,1,1,2,3,3,6,6,-0.3381,0.713,0.884,0
470.605,1,1,2,4,1,6,6,-1.9783,0.2948,0.9163,0
479.55,1,1,2,2,3,6,6,-0.3381,-0.3751,0.8974,0
415.336,1,1,2,2,2,5,6,-0.6981,1.4863,1.5195,0
615.632,1,1,2,1,2,2,4,-0.2511,-0.5872,-1.0505,0
411.736,1,1,2,2,4,4.666964348,4,2.5915,0.5536,0.1662,0
503.746,1,1,1,2,4,6,6,2.5915,1.117,1.2185,0
446.998,1,1,2,3,3,6,6,-0.5064,0.0139,0.0072,0
479.183,2,1,2,2,4,6,6,0.6642,0.9247,1.1478,0
479.506,2,1,2,3,4,5,5,0.5423,0.5116,0.4216,0
576.504,2,1,2,3,4,6,6,2.5915,0.8721,1.1285,0
455.06,2,1,2,3,4,5,5,0.7246,0.3483,-0.0104,0
542.394,2,1,1,2,4,6,6,0.5423,0.6179,1.283,0
515.279,2,1,2,3,3,5,5,-0.3381,0.0072,0.6908,0
668.734,2,1,2,5,3,6,6,-0.3381,-0.1604,0.9557,0
426.882,2,1,2,2,3,6,6,-0.0099,1.2257,0.8658,0
484.215,2,1,1,3,1,6,6,-1.3612,1.0336,1.0432,0
525.005,2,1.070336996,2.007765431,2.088213752,3.696061835,4.801689115,4.483372315,0.642017597,-0.528957053,-0.192367086,0
611.278,2,1,2,3,4,5,6,1.0269,0.9281,0.9631,0
524.312,2,1,1,4,4,6,6,2.5915,1.9286,1.1285,0
526.689,2,1,2,1,4,0,4,0.3549,-0.1537,-0.7672,0
555.068,2,1,1,4,2,4,4,-1.0894,1.8498,0.527,0
536.266,2,1,2,2,2,4,4,-0.8883,0.3058,-0.867,0
496.04,2,1,2,3,3,4,4,0.1434,0.6382,-0.5175,0
585.053,2,1,2,3,2,4,4,-0.664,0.5406,-0.2228,0
586.344,2,1,2,4,2,6,6,-0.5917,0.3191,1.0905,0
484.869,2,1,2,3,3,5,5,0.0248,0.3212,0.6409,0
